ID,Product_Name,Brand,Category,Price_USD,Rating,Number_of_Reviews,Brand_encoded,Category_encoded,Price_USD_scaled,Rating_scaled
7830,Perfect Serum,Farsali,Face Mask,95.22,2.9,9325,11,10,0.37339804173461505,-0.08760919928450701
7831,Super Mascara,NARS,Mascara,106.09,2.9,2938,26,18,0.64244654835625,-0.08760919928450701
7832,Perfect BB Cream,KVD Beauty,Serum,84.27,2.9,2601,19,22,0.102369417308957,-0.08760919928450701
7833,Divine Contour,Milk Makeup,Moisturizer,105.2,2.9,1451,24,19,0.6204177377864933,-0.08760919928450701
7834,Super Eyeliner,Bobby Brown,Lip Liner,13.49,2.9,8803,3,15,-1.6495398098004561,-0.08760919928450701
7835,Divine Lipstick,Bite Beauty,Face Oil,131.1,2.9,7385,2,11,1.2614808768389627,-0.08760919928450701
7836,Super Bronzer,Urban Decay,Lip Gloss,80.75,2.9,7382,38,14,0.01524423393194193,-0.08760919928450701
7837,Perfect Eye Shadow,Bourjois,Lip Liner,74.37,2.9,718,4,15,-0.14267016093889795,-0.08760919928450701
7838,Divine Highlighter,Bourjois,Contour,38.41,2.9,2041,4,6,-1.032733113847269,-0.08760919928450701
7839,Super Lipstick,Becca,Mascara,41.35,2.9,5957,1,18,-0.959963784549421,-0.08760919928450701
7840,Perfect Eyeliner,IT Cosmetics,Face Mask,131.65,2.9,3545,16,10,1.2750941867416217,-0.08760919928450701
7841,Divine Lip Gloss,Pat McGrath Labs,Highlighter,20.1,2.9,6626,28,13,-1.4859325762430495,-0.08760919928450701
7842,Divine Powder,Bourjois,Face Mask,84.45,2.9,7601,4,10,0.10682468236800909,-0.08760919928450701
7843,Ultra Contour,Yves Saint Laurent,Moisturizer,146.26,2.9,7059,39,19,1.6367132007013347,-0.08760919928450701
7844,Magic Blush,Bobby Brown,Setting Spray,25.5,2.9,851,3,23,-1.3522746244714923,-0.08760919928450701
7845,Magic BB Cream,Hourglass,Eyeliner,83.45,2.9,3234,14,9,0.08207320981772068,-0.08760919928450701
7846,Magic Exfoliator,Fenty Beauty,Serum,83.31,2.9,2453,12,22,0.07860800366068028,-0.08760919928450701
7847,Divine CC Cream,Juvia’s Place,Powder,23.09,2.9,413,18,20,-1.4119256733176873,-0.08760919928450701
7848,Perfect Contour,Danessa Myricks,Moisturizer,142.95,2.9,6427,8,19,1.5547858265598802,-0.08760919928450701
7849,Perfect Setting Spray,Danessa Myricks,Cleanser,111.34,2.9,6827,8,4,0.7723917792452641,-0.08760919928450701
7850,Magic Eye Shadow,Glossier,BB Cream,49.45,2.9,8205,13,0,-0.7594768568920849,-0.08760919928450701
7851,Magic Face Oil,ColourPop,Contour,54.65,2.9,9889,7,6,-0.6307691996305853,-0.08760919928450701
7852,Super Contour,Juvia’s Place,Primer,48.6,2.9,6929,18,21,-0.7805156085598302,-0.08760919928450701
7853,Magic Moisturizer,Juvia’s Place,Serum,113.57,2.9,1630,18,22,0.8275875630324071,-0.08760919928450701
7854,Super Primer,Becca,Eyeliner,141.96,2.9,8780,1,9,1.5302818687350952,-0.08760919928450701
7855,Magic Serum,Becca,Exfoliator,41.27,2.9,4735,1,7,-0.9619439023534441,-0.08760919928450701
7856,Ultra Foundation,Anastasia Beverly Hills,Contour,38.37,2.9,8285,0,6,-1.0337231727492806,-0.08760919928450701
7857,Ultra Exfoliator,Glossier,Concealer,98.6,2.9,5121,13,5,0.45705801895458975,-0.08760919928450701
7858,Magic Makeup Remover,Make Up For Ever,Serum,56.15,2.9,5924,23,22,-0.5936419908051528,-0.08760919928450701
7859,Divine Eye Shadow,Kiehl’s,Mascara,34.69,2.9,6738,20,18,-1.1248085917343418,-0.08760919928450701
7860,Perfect Makeup Remover,Pat McGrath Labs,BB Cream,29.04,2.9,7016,28,0,-1.2646544116434713,-0.08760919928450701
7861,Divine Primer,Kylie Cosmetics,Cleanser,115.51,2.9,5226,21,4,0.8756054197799669,-0.08760919928450701
7862,Perfect Bronzer,Morphe,Highlighter,20.62,2.9,9233,25,13,-1.4730618105168996,-0.08760919928450701
7863,Magic Contour,Juvia’s Place,Primer,21.35,2.9,6569,18,21,-1.4549932355551891,-0.08760919928450701
7864,Ultra CC Cream,Laura Mercier,Serum,143.39,2.9,7162,22,22,1.565676474482007,-0.08760919928450701
7865,Ultra Bronzer,Too Faced,Powder,139.19,2.9,1789,37,20,1.461720289770796,-0.08760919928450701
7866,Divine Moisturizer,Bite Beauty,CC Cream,72.68,2.9,3043,2,3,-0.1845001495488853,-0.08760919928450701
7867,Super Powder,Bobby Brown,Eye Shadow,14.22,2.9,2070,3,8,-1.6314712348387455,-0.08760919928450701
7868,Magic Setting Spray,Sisley,Serum,82.84,2.9,3990,34,22,0.06697481156204477,-0.08760919928450701
7869,Super Cleanser,Kiehl’s,Moisturizer,95.74,2.9,6082,20,19,0.3862688074607649,-0.08760919928450701
7870,Super Highlighter,Kylie Cosmetics,Foundation,90.09,2.9,6979,21,12,0.24642298755163566,-0.08760919928450701
7871,Magic Eyeliner,Bourjois,Eye Shadow,20.57,2.9,8450,4,8,-1.474299384144414,-0.08760919928450701
7872,Perfect Exfoliator,Sisley,Concealer,107.75,2.9,9165,34,5,0.6835339927897287,-0.08760919928450701
7873,Magic Lip Liner,ColourPop,Eyeliner,102.18,2.9,3028,7,9,0.5456682906846225,-0.08760919928450701
7874,Super Blush,Pat McGrath Labs,BB Cream,106.8,2.9,5425,28,0,0.6600200938669547,-0.08760919928450701
7875,Magic Concealer,Urban Decay,Eyeliner,43.79,2.9,7457,38,9,-0.8995701915267174,-0.08760919928450701
7876,Super Foundation,Morphe,Eye Shadow,24.97,2.9,6889,25,8,-1.365392904923145,-0.08760919928450701
7877,Perfect Face Mask,Patrick Ta,Eyeliner,38.33,2.9,9149,29,9,-1.0347132316512921,-0.08760919928450701
7878,Super Foundation,Clinique,Eye Shadow,29.53,2.9,9230,6,8,-1.2525261900938298,-0.08760919928450701
7879,Magic Blush,Glossier,Bronzer,24.91,2.9,8190,13,2,-1.3668779932761623,-0.08760919928450701
7880,Perfect Eye Shadow,Fenty Beauty,Eye Shadow,121.31,2.9,9280,12,8,1.0191639605716396,-0.08760919928450701
7881,Magic Highlighter,Tatcha,Serum,28.37,2.9,8828,36,22,-1.2812378982521644,-0.08760919928450701
7882,Ultra Eyeliner,Bite Beauty,Moisturizer,103.16,2.9,8778,2,19,0.5699247337839048,-0.08760919928450701
7883,Divine Bronzer,Huda Beauty,CC Cream,15.28,2.9,7022,15,3,-1.6052346739354397,-0.08760919928450701
7884,Ultra Eye Shadow,Farsali,Foundation,71.06,2.9,5669,11,12,-0.22459753508035263,-0.08760919928450701
7885,Super Lip Liner,Fenty Beauty,Makeup Remover,114.59,2.9,9569,12,17,0.8528340650337015,-0.08760919928450701
7886,Magic Makeup Remover,Too Faced,Face Mask,129.74,2.9,1195,37,10,1.227818874170571,-0.08760919928450701
7887,Super Eyeliner,Urban Decay,Face Oil,30.44,2.9,3924,38,11,-1.2300023500730675,-0.08760919928450701
7888,Super Contour,Urban Decay,Foundation,138.23,2.9,7645,38,12,1.4379588761225188,-0.08760919928450701
7889,Divine Face Oil,Hourglass,Eyeliner,36.29,2.9,5601,14,9,-1.0852062356538803,-0.08760919928450701
7890,Perfect Primer,Kylie Cosmetics,Concealer,129.5,2.9,2806,21,5,1.2218785207585015,-0.08760919928450701
7891,Super Blush,Sisley,Face Mask,78.33,2.9,6214,34,10,-0.04465432963975604,-0.08760919928450701
7892,Divine Lipstick,Natasha Denona,Cleanser,121.07,2.9,7817,27,4,1.0132236071595702,-0.08760919928450701
7893,Ultra Bronzer,Bourjois,Exfoliator,106.16,2.9,3226,4,7,0.6441791514347701,-0.08760919928450701
7894,Magic Bronzer,Ilia Beauty,Powder,45.44,2.9,7371,17,20,-0.8587302618187416,-0.08760919928450701
7895,Magic CC Cream,Ilia Beauty,Cleanser,137.52,2.9,275,17,4,1.4203853306118146,-0.08760919928450701
7896,Magic Serum,Anastasia Beverly Hills,Serum,28.85,2.9,3635,0,22,-1.269357191428026,-0.08760919928450701
7897,Super Cleanser,Ilia Beauty,Eyeliner,23.87,2.9,3898,17,9,-1.392619524728462,-0.08760919928450701
7898,Magic Blush,Bobby Brown,Powder,30.36,2.9,714,3,20,-1.2319824678770905,-0.08760919928450701
7899,Super Blush,Sisley,CC Cream,103.89,2.9,71,34,3,0.5879933087456155,-0.08760919928450701
7900,Super Cleanser,Too Faced,BB Cream,118.23,2.9,2404,37,0,0.9429294251167513,-0.08760919928450701
7901,Divine Powder,Fenty Beauty,Face Mask,68.87,2.9,9293,12,10,-0.27880325996548416,-0.08760919928450701
7902,Super Setting Spray,NARS,Concealer,66.67,2.9,8181,26,5,-0.3332564995761187,-0.08760919928450701
7903,Super Face Oil,Rare Beauty,Face Mask,21.5,2.9,4242,32,10,-1.4512805146726457,-0.08760919928450701
7904,Super Lip Gloss,Natasha Denona,Concealer,52.04,2.9,1614,27,5,-0.6953705429868381,-0.08760919928450701
7905,Super Setting Spray,Urban Decay,Lip Liner,100.59,2.9,2015,38,15,0.5063134493296639,-0.08760919928450701
7906,Ultra Powder,IT Cosmetics,Primer,76.37,2.9,6671,16,21,-0.09316721583832115,-0.08760919928450701
7907,Ultra Exfoliator,Shiseido,Highlighter,146.15,2.9,8162,33,13,1.6339905387208034,-0.08760919928450701
7908,Magic Face Oil,KVD Beauty,BB Cream,40.81,2.9,3142,19,0,-0.9733295797265767,-0.08760919928450701
7909,Super Serum,Rare Beauty,Blush,40.76,2.9,6431,32,1,-0.9745671533540913,-0.08760919928450701
7910,Perfect Lip Gloss,NARS,Primer,89.5,2.9,3977,26,21,0.23181961874696544,-0.08760919928450701
7911,Perfect Makeup Remover,Yves Saint Laurent,Face Mask,76.51,2.9,4543,39,10,-0.08970200968128077,-0.08760919928450701
7912,Divine Setting Spray,Bobby Brown,Face Mask,117.16,2.9,4855,3,10,0.9164453494879425,-0.08760919928450701
7913,Divine Eye Shadow,Becca,Setting Spray,149.33,2.9,3206,1,23,1.7127002214307208,-0.08760919928450701
7914,Super Highlighter,Bite Beauty,Contour,24.42,2.9,4411,2,6,-1.3790062148258035,-0.08760919928450701
7915,Perfect Lipstick,Kiehl’s,Eyeliner,104.87,2.9,9615,20,9,0.6122497518448983,-0.08760919928450701
7916,Divine Face Mask,Make Up For Ever,Contour,50.14,2.9,5192,23,6,-0.742398340832386,-0.08760919928450701
7917,Ultra Foundation,Farsali,Mascara,125.24,2.9,1326,11,18,1.1164372476942728,-0.08760919928450701
7918,Divine Moisturizer,Morphe,Concealer,111.91,2.9,5594,25,5,0.7865001185989284,-0.08760919928450701
7919,Perfect Blush,RMS Beauty,Setting Spray,14.34,2.9,6582,31,23,-1.6285010581327106,-0.08760919928450701
7920,Perfect Eye Shadow,Ilia Beauty,Foundation,18.11,2.9,587,17,12,-1.5351880066181234,-0.08760919928450701
7921,Perfect Serum,Sisley,Mascara,53.82,2.9,3379,34,18,-0.6513129218473247,-0.08760919928450701
7922,Perfect Serum,Yves Saint Laurent,Lip Gloss,43.48,2.9,7673,39,14,-0.9072431480173069,-0.08760919928450701
7923,Magic Eyeliner,Shiseido,Serum,21.81,2.9,7078,33,22,-1.4436075581820564,-0.08760919928450701
7924,Divine Setting Spray,Glossier,Face Mask,110.19,2.9,5483,13,10,0.7439275858124323,-0.08760919928450701
7925,Divine Bronzer,Bourjois,Eye Shadow,70.52,2.9,8145,4,8,-0.23796333025750852,-0.08760919928450701
7926,Perfect Contour,Perricone MD,Cleanser,115.4,2.9,4210,30,4,0.8728827577994351,-0.08760919928450701
7927,Magic Lip Liner,Natasha Denona,Setting Spray,121.94,2.9,395,27,23,1.034757388278321,-0.08760919928450701
7928,Divine Blush,Danessa Myricks,Highlighter,75.41,2.9,641,8,13,-0.11692862948659821,-0.08760919928450701
7929,Super Eye Shadow,Perricone MD,CC Cream,66.98,2.9,3113,30,3,-0.3255835430855292,-0.08760919928450701
7930,Ultra Mascara,Milk Makeup,Makeup Remover,87.56,2.9,7681,24,17,0.18380176199940598,-0.08760919928450701
7931,Magic Moisturizer,Sisley,Eyeliner,130.24,2.9,8483,34,9,1.240194610445715,-0.08760919928450701
7932,Super Primer,Too Faced,Powder,73.98,2.9,5989,37,20,-0.15232323523351043,-0.08760919928450701
7933,Magic CC Cream,Ilia Beauty,CC Cream,89.56,2.9,8926,17,3,0.2333047070999828,-0.08760919928450701
7934,Divine BB Cream,Perricone MD,BB Cream,31.77,2.9,8545,30,0,-1.197082891581184,-0.08760919928450701
7935,Ultra Bronzer,Danessa Myricks,Powder,65.46,2.9,2515,8,20,-0.36320578136196785,-0.08760919928450701
7936,Perfect CC Cream,IT Cosmetics,Serum,63.63,2.9,9176,16,22,-0.40850097612899544,-0.08760919928450701
7937,Perfect CC Cream,Bobby Brown,Moisturizer,64.55,2.9,4027,3,19,-0.3857296213827302,-0.08760919928450701
7938,Super Bronzer,Huda Beauty,Eyeliner,149.14,2.9,5135,15,9,1.7079974416461654,-0.08760919928450701
7939,Super Concealer,Farsali,Lip Gloss,111.52,2.9,4004,11,14,0.776847044304316,-0.08760919928450701
7940,Magic Lip Gloss,Drunk Elephant,Lip Gloss,69.29,2.9,240,9,14,-0.26840764149436297,-0.08760919928450701
7941,Ultra Moisturizer,Too Faced,Face Mask,79.32,2.9,1661,37,10,-0.020150371814970654,-0.08760919928450701
7942,Divine CC Cream,Bobby Brown,Lip Liner,71.26,2.9,3826,3,15,-0.21964724057029486,-0.08760919928450701
7943,Magic Powder,Glossier,Setting Spray,103.19,2.9,360,13,23,0.5706672779604136,-0.08760919928450701
7944,Divine Setting Spray,Too Faced,Face Mask,111.69,2.9,6389,37,10,0.781054794637865,-0.08760919928450701
7945,Ultra Highlighter,Danessa Myricks,Primer,77.38,2.9,245,8,21,-0.06816822856253009,-0.08760919928450701
7946,Magic Makeup Remover,Fenty Beauty,Primer,13.31,2.9,7894,12,21,-1.6539950748595078,-0.08760919928450701
7947,Ultra CC Cream,Clinique,BB Cream,57.53,2.9,3584,6,0,-0.5594849586857547,-0.08760919928450701
7948,Magic Blush,Glossier,Contour,130.56,2.9,6290,13,6,1.2481150816618072,-0.08760919928450701
7949,Perfect Exfoliator,Fenty Beauty,Face Mask,134.27,2.9,2642,12,10,1.3399430448233773,-0.08760919928450701
7950,Super Serum,ColourPop,Contour,60.82,2.9,9815,7,6,-0.4780526139953059,-0.08760919928450701
7951,Super Lip Gloss,Patrick Ta,CC Cream,96.07,2.9,9349,29,3,0.39443679340236004,-0.08760919928450701
7952,Perfect Contour,Urban Decay,Mascara,46.05,2.9,9435,38,18,-0.8436318635630656,-0.08760919928450701
7953,Magic Makeup Remover,IT Cosmetics,Lip Gloss,96.31,2.9,5812,16,14,0.4003771468144295,-0.08760919928450701
7954,Super Setting Spray,Natasha Denona,Cleanser,125.31,2.9,3128,27,4,1.118169850772793,-0.08760919928450701
7955,Magic Face Mask,Natasha Denona,Makeup Remover,45.75,2.9,7746,27,17,-0.851057305328152,-0.08760919928450701
7956,Magic Lip Gloss,Perricone MD,Blush,83.16,2.9,7364,30,1,0.0748952827781369,-0.08760919928450701
7957,Ultra Face Mask,Ilia Beauty,Primer,96.09,2.9,7204,17,21,0.3949318228533661,-0.08760919928450701
7958,Divine Eyeliner,Drunk Elephant,Lip Liner,47.95,2.9,8594,9,15,-0.7966040657175175,-0.08760919928450701
7959,Super Highlighter,RMS Beauty,Lip Liner,52.34,2.9,6554,31,15,-0.6879451012217515,-0.08760919928450701
7960,Divine CC Cream,E.l.f.,BB Cream,130.57,2.9,2530,10,0,1.24836259638731,-0.08760919928450701
7961,Super Concealer,Tarte,Primer,135.64,2.9,6636,35,21,1.373852562217272,-0.08760919928450701
7962,Ultra Mascara,Too Faced,BB Cream,79.24,2.9,8035,37,0,-0.022130489618993682,-0.08760919928450701
7963,Ultra CC Cream,Drunk Elephant,Foundation,26.18,2.9,6287,9,12,-1.3354436231372961,-0.08760919928450701
7964,Ultra Lip Gloss,IT Cosmetics,Highlighter,11.18,2.9,6664,16,13,-1.7067157113916223,-0.08760919928450701
7965,Magic Contour,Huda Beauty,Face Oil,34.33,2.9,8948,15,11,-1.1337191218524456,-0.08760919928450701
7966,Magic Face Oil,NARS,Primer,64.68,2.9,1753,26,21,-0.3825119299511925,-0.08760919928450701
7967,Ultra Foundation,Yves Saint Laurent,Eyeliner,102.28,2.9,5483,39,9,0.5481434379396513,-0.08760919928450701
7968,Ultra Powder,Kiehl’s,Highlighter,115.75,2.9,4635,20,13,0.881545773192036,-0.08760919928450701
7969,Super Bronzer,ColourPop,Lip Liner,54.69,2.9,4011,7,15,-0.6297791407285739,-0.08760919928450701
7970,Divine Makeup Remover,Urban Decay,Face Mask,143.05,2.9,2505,38,10,1.5572609738149095,-0.08760919928450701
7971,Divine Eyeliner,Charlotte Tilbury,Serum,102.25,2.9,8907,5,22,0.5474008937631425,-0.08760919928450701
7972,Super Eyeliner,Yves Saint Laurent,BB Cream,22.85,2.9,7694,39,0,-1.4178660267297565,-0.08760919928450701
7973,Divine Primer,E.l.f.,Bronzer,97.99,2.9,973,10,2,0.4419596206989138,-0.08760919928450701
7974,Ultra Contour,Bourjois,CC Cream,62.92,2.9,8583,4,3,-0.4260745216397002,-0.08760919928450701
7975,Divine Lip Gloss,Too Faced,Concealer,103.73,2.9,516,37,5,0.5840330731375695,-0.08760919928450701
7976,Perfect Eye Shadow,Danessa Myricks,Face Oil,10.7,2.9,7079,8,11,-1.7185964182157605,-0.08760919928450701
7977,Super Makeup Remover,Fenty Beauty,Lip Gloss,70.34,2.9,7506,12,14,-0.24241859531656024,-0.08760919928450701
7978,Divine Primer,NARS,Face Mask,95.62,2.9,8188,26,10,0.38329863075473053,-0.08760919928450701
7979,Ultra Bronzer,Laura Mercier,Lip Liner,15.38,2.9,470,22,15,-1.6027595266804109,-0.08760919928450701
7980,Magic Primer,Tarte,Exfoliator,100.9,2.9,9781,35,7,0.5139864058202533,-0.08760919928450701
7981,Magic Bronzer,Natasha Denona,Face Mask,51.55,2.9,7823,27,10,-0.7074987645364794,-0.08760919928450701
7982,Ultra Concealer,Shiseido,Makeup Remover,74.36,2.9,1595,33,17,-0.14291767566440097,-0.08760919928450701
7983,Super Moisturizer,NARS,Makeup Remover,71.31,2.9,372,26,17,-0.21840966694278052,-0.08760919928450701
7984,Magic CC Cream,Patrick Ta,Lip Gloss,84.14,2.9,3165,29,14,0.09915172587741962,-0.08760919928450701
7985,Perfect Serum,KVD Beauty,BB Cream,46.42,2.9,2709,19,0,-0.8344738187194588,-0.08760919928450701
7986,Ultra Bronzer,Becca,Blush,137.19,2.9,6746,1,1,1.412217344670219,-0.08760919928450701
7987,Magic Bronzer,Kylie Cosmetics,Face Mask,97.23,2.9,6031,21,10,0.4231485015606949,-0.08760919928450701
7988,Divine BB Cream,Bobby Brown,Eye Shadow,100.96,2.9,2388,3,8,0.5154714941732703,-0.08760919928450701
7989,Perfect Moisturizer,Becca,Eye Shadow,53.23,2.9,5379,1,8,-0.665916290651995,-0.08760919928450701
7990,Perfect Lip Liner,Morphe,Exfoliator,62.14,2.9,1921,25,7,-0.4453806702289252,-0.08760919928450701
7991,Divine Blush,Charlotte Tilbury,Eyeliner,84.42,2.9,9542,5,9,0.1060821381915004,-0.08760919928450701
7992,Super Blush,Make Up For Ever,Mascara,81.14,2.9,6471,23,18,0.02489730822655442,-0.08760919928450701
7993,Perfect Contour,Drunk Elephant,Face Mask,11.52,2.9,9608,9,10,-1.6983002107245242,-0.08760919928450701
7994,Divine Lip Liner,Too Faced,Exfoliator,69.61,2.9,2033,37,7,-0.26048717027827084,-0.08760919928450701
7995,Magic Moisturizer,Becca,Cleanser,125.12,2.9,5864,1,4,1.1134670709882384,-0.08760919928450701
7996,Ultra Setting Spray,Milk Makeup,Setting Spray,101.88,2.9,532,24,23,0.5382428489195357,-0.08760919928450701
7997,Ultra Setting Spray,Too Faced,Moisturizer,136.41,2.9,6798,37,19,1.3929111960809941,-0.08760919928450701
7998,Magic Foundation,Perricone MD,Foundation,93.55,2.9,2260,30,12,0.3320630825756334,-0.08760919928450701
7999,Super Setting Spray,Milk Makeup,Lip Liner,65.29,2.9,2766,24,15,-0.3674135316955166,-0.08760919928450701
8000,Divine BB Cream,Glossier,Lip Gloss,82.04,2.9,8297,13,14,0.04717363352181412,-0.08760919928450701
8001,Divine Lipstick,Anastasia Beverly Hills,Lip Liner,76.75,2.9,6633,0,15,-0.08376165626921167,-0.08760919928450701
8002,Divine Highlighter,Natasha Denona,Contour,131.96,2.9,4395,27,6,1.2827671432322112,-0.08760919928450701
8003,Ultra Cleanser,Sisley,Face Oil,90.72,2.9,6146,34,11,0.26201641525831726,-0.08760919928450701
8004,Magic Makeup Remover,Glossier,Setting Spray,128.62,2.9,5475,13,23,1.2000972249142479,-0.08760919928450701
8005,Super Blush,Farsali,Blush,114.96,2.9,3125,11,1,0.8619921098773079,-0.08760919928450701
8006,Super Primer,NARS,Makeup Remover,146.46,2.9,7395,26,17,1.6416634952113929,-0.08760919928450701
8007,Super Foundation,IT Cosmetics,BB Cream,125.18,2.9,4866,16,0,1.1149521593412557,-0.08760919928450701
8008,Ultra Eye Shadow,Bourjois,Cleanser,99.3,2.9,9681,4,4,0.4743840497397917,-0.08760919928450701
8009,Divine Cleanser,KVD Beauty,Contour,48.77,2.9,4637,19,6,-0.776307858226281,-0.08760919928450701
8010,Perfect Face Oil,Laura Mercier,Mascara,33.25,2.9,70,22,18,-1.160450712206757,-0.08760919928450701
8011,Ultra Foundation,Perricone MD,Setting Spray,78.47,2.9,2954,30,23,-0.04118912348271565,-0.08760919928450701
8012,Ultra Cleanser,Huda Beauty,CC Cream,45.38,2.9,9973,15,3,-0.8602153501717588,-0.08760919928450701
8013,Divine Exfoliator,Bourjois,Primer,138.18,2.9,9416,4,21,1.436721302495005,-0.08760919928450701
8014,Perfect Moisturizer,Rare Beauty,BB Cream,58.93,2.9,9485,32,0,-0.524832897115351,-0.08760919928450701
8015,Ultra Lipstick,Tatcha,Bronzer,64.28,2.9,661,36,2,-0.392412518971308,-0.08760919928450701
8016,Magic Cleanser,Morphe,Eye Shadow,134.57,2.9,1605,25,8,1.3473684865884634,-0.08760919928450701
8017,Ultra BB Cream,Natasha Denona,Makeup Remover,63.91,2.9,7025,27,17,-0.4015705638149148,-0.08760919928450701
8018,Magic Bronzer,Fenty Beauty,Eyeliner,121.65,2.9,4420,12,9,1.0275794612387377,-0.08760919928450701
8019,Magic Eyeliner,Tarte,Powder,102.56,2.9,816,35,20,0.555073850253732,-0.08760919928450701
8020,Magic Mascara,Becca,BB Cream,94.88,2.9,3689,1,0,0.36498254106751693,-0.08760919928450701
8021,Magic Blush,Urban Decay,Lip Liner,147.48,2.9,4449,38,15,1.6669099972126866,-0.08760919928450701
8022,Divine Face Oil,Hourglass,Makeup Remover,99.32,2.9,8436,14,17,0.47487907919079736,-0.08760919928450701
8023,Super Setting Spray,Yves Saint Laurent,Makeup Remover,12.33,2.9,3890,39,17,-1.6782515179587905,-0.08760919928450701
8024,Super Highlighter,Urban Decay,Bronzer,146.56,2.9,5278,38,2,1.6441386424664217,-0.08760919928450701
8025,Ultra Face Mask,ColourPop,Serum,39.0,2.9,5796,7,22,-1.0181297450425988,-0.08760919928450701
8026,Divine Eyeliner,Urban Decay,Lip Liner,37.72,2.9,6286,38,15,-1.049811629906968,-0.08760919928450701
8027,Magic Mascara,Farsali,Blush,102.66,2.9,5016,11,1,0.5575489975087607,-0.08760919928450701
8028,Ultra Bronzer,Hourglass,Foundation,131.47,2.9,4826,14,12,1.2706389216825695,-0.08760919928450701
8029,Super Foundation,Rare Beauty,Concealer,25.46,2.8,6843,32,5,-1.3532646833735038,-0.17322637234253055
8030,Magic Lipstick,RMS Beauty,Powder,114.37,2.8,9401,31,20,0.8473887410726381,-0.17322637234253055
8031,Divine Mascara,Sisley,Concealer,107.14,2.8,5333,34,5,0.6684355945340529,-0.17322637234253055
8032,Divine Face Oil,Urban Decay,Exfoliator,71.49,2.8,770,38,7,-0.21395440188372877,-0.17322637234253055
8033,Super Face Oil,KVD Beauty,Bronzer,148.58,2.8,93,19,2,1.6941366170180043,-0.17322637234253055
