Product_Name,Brand,Category,Usage_Frequency,Price_USD,Rating,Number_of_Reviews,Product_Size,Skin_Type,Gender_Target,Packaging_Type,Main_Ingredient,Cruelty_Free,Country_of_Origin
8008,Danessa Myricks,CC Cream,Monthly,80.6,2.5,3349,100ml,Oily,Unisex,Compact,Hyaluronic Acid,FALSE,USA
8009,Kylie Cosmetics,Lip Liner,Weekly,13.08,2.7,5484,150ml,Sensitive,Unisex,Stick,Salicylic Acid,FALSE,UK
8010,Clinique,Blush,Daily,10.79,1.8,4255,200ml,Oily,Unisex,Compact,Shea Butter,FALSE,USA
8011,Farsali,Cleanser,Weekly,114.31,1.2,3298,100ml,Sensitive,Female,Compact,Aloe Vera,FALSE,France
8012,Morphe,Mascara,Monthly,136.77,4.5,4138,250ml,Oily,Unisex,Stick,Glycerin,TRUE,Australia
8013,ColourPop,Powder,Weekly,45.75,3.5,9990,30ml,Combination,Female,Tube,Aloe Vera,TRUE,France
8014,Tarte,Moisturizer,Weekly,88.53,1.5,8300,50ml,Combination,Unisex,Stick,Salicylic Acid,TRUE,France
8015,Natasha Denona,Cleanser,Occasional,138.47,2.1,7391,30ml,Combination,Unisex,Stick,Glycerin,FALSE,Japan
8016,Sisley,Setting Spray,Weekly,89.67,4.0,3816,50ml,Combination,Unisex,Bottle,Salicylic Acid,FALSE,Italy
8017,Charlotte Tilbury,Lip Liner,Weekly,38.24,3.1,6834,150ml,Normal,Unisex,Compact,Hyaluronic Acid,TRUE,USA
8018,Farsali,Lipstick,Weekly,52.26,4.7,5875,150ml,Combination,Female,Tube,Salicylic Acid,TRUE,South Korea
8019,Fenty Beauty,CC Cream,Occasional,131.33,1.7,3680,150ml,Sensitive,Male,Stick,Glycerin,TRUE,Italy
8020,Danessa Myricks,Cleanser,Occasional,111.34,2.9,6827,250ml,Sensitive,Unisex,Jar,Glycerin,TRUE,Japan
8021,Too Faced,Mascara,Daily,131.12,3.5,4083,150ml,Oily,Male,Bottle,Glycerin,FALSE,France
8022,Sisley,Mascara,Monthly,110.86,2.4,4537,250ml,Normal,Unisex,Jar,Salicylic Acid,FALSE,USA
8023,Hourglass,Contour,Weekly,148.65,3.9,3764,250ml,Dry,Unisex,Stick,Shea Butter,FALSE,Australia
8024,Too Faced,Setting Spray,Monthly,13.87,2.0,3364,100ml,Dry,Unisex,Bottle,Aloe Vera,TRUE,Germany
8025,Bourjois,Powder,Monthly,95.82,2.0,72,50ml,Dry,Female,Tube,Shea Butter,TRUE,South Korea
8026,Glossier,BB Cream,Weekly,49.45,2.9,8205,100ml,Oily,Female,Stick,Vitamin C,TRUE,UK
8027,Farsali,Mascara,Daily,47.61,4.5,8416,100ml,Combination,Female,Tube,Salicylic Acid,FALSE,UK
8028,IT Cosmetics,Primer,Monthly,76.53,3.6,427,30ml,Combination,Male,Spray,Retinol,FALSE,Italy
8029,Juvia’s Place,Exfoliator,Weekly,37.41,1.2,5361,100ml,Normal,Male,Spray,Salicylic Acid,TRUE,Italy
8030,E.l.f.,Eye Shadow,Daily,17.19,2.1,3134,100ml,Dry,Male,Jar,Retinol,TRUE,Italy
8031,Patrick Ta,Concealer,Occasional,30.49,1.0,152,100ml,Dry,Male,Stick,Salicylic Acid,FALSE,Italy
8032,Laura Mercier,Eyeliner,Weekly,71.3,3.4,5599,100ml,Combination,Male,Jar,Shea Butter,TRUE,UK
8033,Huda Beauty,Lip Gloss,Weekly,131.54,2.6,4880,150ml,Normal,Male,Compact,Vitamin C,TRUE,UK
8034,Kylie Cosmetics,Bronzer,Daily,144.01,1.6,1631,150ml,Oily,Female,Stick,Vitamin C,TRUE,France
8035,Yves Saint Laurent,Primer,Monthly,37.73,4.6,9191,250ml,Normal,Unisex,Spray,Glycerin,TRUE,Germany
8036,Tarte,Powder,Weekly,103.95,3.0,8178,250ml,Dry,Unisex,Compact,Shea Butter,TRUE,France
8037,Fenty Beauty,Face Oil,Weekly,117.54,1.3,6614,50ml,Oily,Female,Spray,Aloe Vera,TRUE,Italy
8038,Milk Makeup,Eyeliner,Weekly,94.7,4.7,5327,30ml,Oily,Female,Tube,Vitamin C,FALSE,Italy
8039,Natasha Denona,Concealer,Monthly,140.7,1.4,6741,250ml,Sensitive,Male,Stick,Retinol,FALSE,Italy
8040,Anastasia Beverly Hills,Lipstick,Weekly,121.94,4.0,6224,100ml,Oily,Unisex,Tube,Salicylic Acid,TRUE,Germany
8041,Laura Mercier,Lip Liner,Daily,42.42,4.7,3778,250ml,Normal,Male,Stick,Hyaluronic Acid,TRUE,USA
8042,Huda Beauty,Foundation,Occasional,145.14,3.6,1023,200ml,Oily,Unisex,Bottle,Glycerin,TRUE,South Korea
8043,ColourPop,Highlighter,Monthly,31.21,1.2,7991,150ml,Combination,Female,Tube,Salicylic Acid,TRUE,France
8044,Bite Beauty,Moisturizer,Daily,38.37,3.1,7110,100ml,Sensitive,Female,Jar,Glycerin,FALSE,Australia
8045,KVD Beauty,Contour,Monthly,100.48,2.0,9097,150ml,Combination,Unisex,Spray,Glycerin,TRUE,Japan
8046,Anastasia Beverly Hills,Powder,Monthly,95.99,4.8,5011,150ml,Combination,Unisex,Bottle,Glycerin,TRUE,South Korea
8047,Kylie Cosmetics,Blush,Occasional,84.18,1.6,3216,50ml,Dry,Female,Bottle,Aloe Vera,TRUE,Italy
8048,Farsali,Blush,Occasional,62.6,2.6,6483,200ml,Sensitive,Unisex,Spray,Aloe Vera,TRUE,South Korea
8049,KVD Beauty,Makeup Remover,Daily,10.98,4.0,3696,150ml,Dry,Male,Stick,Glycerin,FALSE,Italy
8050,Hourglass,Exfoliator,Daily,46.82,3.4,7258,100ml,Sensitive,Male,Jar,Retinol,FALSE,USA
8051,Bite Beauty,Serum,Weekly,51.5,4.3,4100,150ml,Oily,Male,Tube,Vitamin C,FALSE,France
8052,Kylie Cosmetics,Highlighter,Monthly,22.6,2.0,677,250ml,Dry,Male,Stick,Glycerin,TRUE,Japan
8053,Milk Makeup,Highlighter,Occasional,146.37,4.3,3396,200ml,Combination,Female,Jar,Hyaluronic Acid,FALSE,UK
8054,Drunk Elephant,Face Oil,Monthly,86.49,2.6,4189,100ml,Normal,Female,Spray,Retinol,TRUE,Italy
8055,Milk Makeup,Blush,Occasional,104.33,3.7,5709,50ml,Normal,Female,Jar,Aloe Vera,TRUE,Australia
8056,IT Cosmetics,Bronzer,Weekly,118.35,2.6,1027,200ml,Combination,Unisex,Bottle,Aloe Vera,TRUE,UK
8057,Danessa Myricks,Primer,Weekly,132.7,2.6,9153,250ml,Combination,Unisex,Compact,Vitamin C,TRUE,UK
8058,Sisley,Setting Spray,Occasional,27.13,4.2,4481,250ml,Dry,Male,Compact,Hyaluronic Acid,FALSE,USA
8059,ColourPop,Contour,Occasional,54.65,2.9,9889,30ml,Dry,Male,Tube,Vitamin C,TRUE,France
8060,Sisley,CC Cream,Weekly,22.25,2.7,6044,250ml,Sensitive,Female,Tube,Glycerin,TRUE,UK
8061,Drunk Elephant,Eye Shadow,Occasional,79.96,2.5,4463,50ml,Combination,Unisex,Tube,Shea Butter,FALSE,France
8062,Juvia’s Place,Primer,Weekly,48.6,2.9,6929,250ml,Dry,Female,Stick,Salicylic Acid,FALSE,UK
8063,Urban Decay,Concealer,Occasional,41.06,1.1,7713,200ml,Combination,Unisex,Tube,Glycerin,FALSE,USA
8064,Tatcha,Makeup Remover,Weekly,31.57,2.7,8459,50ml,Dry,Male,Spray,Aloe Vera,FALSE,Australia
8065,Too Faced,Makeup Remover,Daily,24.36,3.4,6645,200ml,Sensitive,Unisex,Compact,Retinol,FALSE,South Korea
8066,Natasha Denona,Exfoliator,Daily,129.69,1.4,2463,250ml,Dry,Male,Spray,Hyaluronic Acid,TRUE,USA
8067,NARS,Eyeliner,Weekly,56.58,3.6,607,200ml,Normal,Unisex,Tube,Glycerin,FALSE,Australia
8068,Kylie Cosmetics,Eye Shadow,Weekly,129.81,2.5,3305,150ml,Sensitive,Male,Compact,Vitamin C,FALSE,South Korea
8069,NARS,Face Oil,Weekly,53.83,3.9,7757,100ml,Oily,Unisex,Tube,Retinol,FALSE,USA
8070,Juvia’s Place,Serum,Monthly,113.57,2.9,1630,150ml,Combination,Unisex,Bottle,Salicylic Acid,TRUE,UK
8071,RMS Beauty,Makeup Remover,Occasional,82.37,1.4,4231,50ml,Dry,Male,Jar,Vitamin C,FALSE,USA
8072,Farsali,Powder,Monthly,57.69,1.4,5459,200ml,Dry,Female,Compact,Retinol,TRUE,Japan
8073,Sisley,Makeup Remover,Weekly,107.47,1.2,7311,150ml,Combination,Female,Bottle,Aloe Vera,FALSE,Italy
8074,Tarte,Serum,Occasional,75.32,3.2,7034,30ml,Combination,Male,Spray,Shea Butter,TRUE,Japan
8075,Becca,Eyeliner,Daily,141.96,2.9,8780,150ml,Oily,Female,Spray,Vitamin C,TRUE,South Korea
8076,Shiseido,Face Oil,Weekly,104.19,3.2,3912,200ml,Combination,Female,Jar,Retinol,TRUE,Australia
8077,Shiseido,Face Oil,Monthly,81.25,2.8,8636,150ml,Combination,Male,Spray,Glycerin,TRUE,Italy
8078,Milk Makeup,Foundation,Monthly,38.41,1.4,2081,50ml,Sensitive,Unisex,Spray,Aloe Vera,TRUE,France
8079,Make Up For Ever,Mascara,Occasional,93.73,1.8,9889,50ml,Normal,Female,Jar,Aloe Vera,FALSE,Germany
8080,Huda Beauty,Face Oil,Occasional,75.01,5.0,2142,200ml,Combination,Male,Jar,Glycerin,FALSE,USA
8081,Ilia Beauty,Foundation,Occasional,53.76,3.6,8569,200ml,Combination,Male,Tube,Vitamin C,FALSE,Australia
8082,Rare Beauty,Blush,Monthly,97.59,4.7,5099,100ml,Normal,Female,Jar,Aloe Vera,FALSE,USA
8083,ColourPop,Primer,Daily,130.66,4.5,9062,100ml,Dry,Male,Bottle,Hyaluronic Acid,FALSE,South Korea
8084,Farsali,Mascara,Weekly,117.17,1.5,4559,30ml,Oily,Unisex,Bottle,Retinol,FALSE,Germany
8085,Farsali,Face Mask,Occasional,14.54,2.5,8844,150ml,Normal,Male,Stick,Salicylic Acid,FALSE,Germany
8086,Morphe,Moisturizer,Weekly,83.76,3.4,6972,150ml,Normal,Unisex,Bottle,Salicylic Acid,TRUE,South Korea
8087,Becca,Exfoliator,Daily,41.27,2.9,4735,50ml,Sensitive,Unisex,Spray,Hyaluronic Acid,FALSE,France
8088,Make Up For Ever,Lip Liner,Weekly,78.17,4.8,4532,100ml,Dry,Female,Stick,Aloe Vera,FALSE,Germany
8089,Patrick Ta,Exfoliator,Weekly,141.22,1.4,6985,50ml,Normal,Male,Spray,Hyaluronic Acid,TRUE,Japan
8090,Urban Decay,Moisturizer,Daily,97.4,2.4,8193,100ml,Oily,Male,Stick,Salicylic Acid,TRUE,Germany
8091,ColourPop,Eyeliner,Weekly,107.71,4.2,9831,30ml,Oily,Male,Jar,Hyaluronic Acid,FALSE,Germany
8092,Kylie Cosmetics,Moisturizer,Occasional,131.18,1.2,7501,150ml,Dry,Female,Jar,Shea Butter,FALSE,Australia
8093,Clinique,Primer,Weekly,139.1,4.9,3356,150ml,Dry,Female,Spray,Glycerin,TRUE,France
8094,NARS,Primer,Monthly,55.53,3.5,4803,150ml,Sensitive,Unisex,Jar,Shea Butter,FALSE,Germany
8095,Make Up For Ever,Blush,Monthly,114.71,1.7,3988,150ml,Oily,Female,Jar,Salicylic Acid,TRUE,Japan
8096,Patrick Ta,Eye Shadow,Daily,149.63,2.4,730,30ml,Dry,Female,Spray,Shea Butter,FALSE,Germany
8097,Anastasia Beverly Hills,Contour,Weekly,88.28,2.7,2552,100ml,Combination,Male,Spray,Retinol,FALSE,South Korea
8098,Shiseido,Lip Gloss,Daily,17.24,2.4,2546,100ml,Sensitive,Male,Compact,Glycerin,TRUE,France
8099,Ilia Beauty,Highlighter,Occasional,68.93,3.3,8196,50ml,Combination,Male,Spray,Aloe Vera,TRUE,Italy
8100,Tatcha,Highlighter,Monthly,51.57,3.5,1247,30ml,Normal,Unisex,Spray,Salicylic Acid,FALSE,South Korea
8101,Shiseido,Eye Shadow,Monthly,93.08,3.6,2459,100ml,Normal,Male,Compact,Aloe Vera,TRUE,Germany
8102,Rare Beauty,Foundation,Monthly,137.37,5.0,5509,200ml,Dry,Male,Jar,Hyaluronic Acid,TRUE,France
8103,Pat McGrath Labs,Cleanser,Weekly,43.36,3.0,3366,100ml,Combination,Male,Stick,Hyaluronic Acid,TRUE,Italy
8104,E.l.f.,Lipstick,Daily,120.14,4.5,1905,50ml,Combination,Male,Tube,Hyaluronic Acid,FALSE,Germany
8105,Make Up For Ever,Primer,Monthly,71.05,2.4,5733,200ml,Normal,Female,Stick,Hyaluronic Acid,FALSE,USA
8106,Laura Mercier,Exfoliator,Daily,23.98,3.6,4731,150ml,Combination,Female,Spray,Glycerin,FALSE,France
8107,Natasha Denona,Contour,Daily,140.82,2.0,5567,150ml,Dry,Female,Stick,Aloe Vera,FALSE,Germany
8108,Rare Beauty,Mascara,Weekly,10.92,1.5,7760,250ml,Dry,Male,Compact,Aloe Vera,FALSE,UK
8109,Hourglass,BB Cream,Daily,10.39,2.1,1661,100ml,Oily,Male,Stick,Shea Butter,TRUE,UK
8110,Drunk Elephant,Face Mask,Weekly,103.54,4.7,7451,50ml,Oily,Male,Spray,Glycerin,FALSE,Italy
8111,Bite Beauty,Face Mask,Weekly,92.47,4.5,3608,100ml,Sensitive,Male,Compact,Aloe Vera,TRUE,France
8112,Patrick Ta,Lip Gloss,Monthly,127.17,2.3,8630,200ml,Sensitive,Female,Bottle,Aloe Vera,TRUE,UK
8113,Tatcha,Setting Spray,Monthly,32.49,4.4,3483,100ml,Combination,Unisex,Compact,Retinol,FALSE,Italy
8114,Shiseido,Mascara,Occasional,41.91,1.8,4494,100ml,Sensitive,Male,Stick,Shea Butter,TRUE,UK
8115,Kiehl’s,Foundation,Occasional,102.81,2.1,1837,100ml,Dry,Unisex,Compact,Retinol,TRUE,France
8116,E.l.f.,Blush,Weekly,28.56,4.9,7299,30ml,Combination,Unisex,Spray,Hyaluronic Acid,TRUE,South Korea
8117,Yves Saint Laurent,Serum,Occasional,134.13,4.7,6277,200ml,Dry,Male,Jar,Salicylic Acid,TRUE,USA
8118,Kylie Cosmetics,Concealer,Monthly,37.54,4.7,6812,30ml,Dry,Male,Compact,Shea Butter,TRUE,Australia
8119,ColourPop,Lipstick,Daily,45.6,3.2,1267,250ml,Dry,Female,Stick,Retinol,FALSE,France
8120,Becca,Cleanser,Monthly,141.85,3.1,1880,200ml,Sensitive,Male,Compact,Glycerin,FALSE,Germany
8121,Juvia’s Place,Lip Liner,Occasional,92.47,1.9,6915,30ml,Dry,Unisex,Jar,Aloe Vera,TRUE,UK
8122,Laura Mercier,Cleanser,Daily,64.91,1.3,2664,250ml,Normal,Female,Bottle,Vitamin C,FALSE,UK
8123,Make Up For Ever,Exfoliator,Daily,49.01,1.8,1096,30ml,Combination,Male,Compact,Glycerin,TRUE,Germany
8124,Huda Beauty,Serum,Weekly,73.12,2.0,1463,200ml,Combination,Female,Compact,Shea Butter,TRUE,South Korea
8125,Make Up For Ever,CC Cream,Weekly,43.23,4.7,5012,30ml,Sensitive,Unisex,Jar,Retinol,FALSE,Germany
8126,Drunk Elephant,Concealer,Monthly,126.24,2.7,7919,250ml,Oily,Male,Stick,Vitamin C,TRUE,USA
8127,Urban Decay,Primer,Daily,104.54,4.1,345,150ml,Combination,Female,Tube,Glycerin,FALSE,UK
8128,Hourglass,Blush,Daily,30.75,3.8,1819,250ml,Combination,Male,Compact,Glycerin,FALSE,Germany
8129,KVD Beauty,Face Oil,Daily,62.9,4.3,7550,150ml,Normal,Male,Stick,Aloe Vera,TRUE,France
8130,ColourPop,Blush,Daily,137.32,1.3,4404,200ml,Normal,Male,Tube,Aloe Vera,TRUE,South Korea
8131,Danessa Myricks,Highlighter,Daily,54.91,3.3,1902,100ml,Combination,Unisex,Jar,Glycerin,TRUE,France
8132,ColourPop,Concealer,Monthly,122.78,4.4,406,50ml,Combination,Male,Jar,Aloe Vera,TRUE,Italy
8133,Too Faced,Face Oil,Monthly,53.57,1.8,6097,250ml,Combination,Male,Jar,Salicylic Acid,TRUE,Germany
8134,E.l.f.,Lipstick,Daily,93.19,3.3,8361,200ml,Combination,Male,Jar,Aloe Vera,TRUE,UK
8135,Clinique,Lipstick,Occasional,72.07,3.6,9071,50ml,Sensitive,Unisex,Jar,Salicylic Acid,FALSE,Italy
8136,Ilia Beauty,Highlighter,Occasional,44.59,2.2,1508,50ml,Combination,Unisex,Stick,Retinol,FALSE,Japan
8137,NARS,Face Oil,Occasional,18.87,2.1,1941,50ml,Sensitive,Male,Bottle,Glycerin,TRUE,France
8138,Morphe,Blush,Occasional,81.52,3.9,6977,50ml,Normal,Male,Spray,Retinol,FALSE,USA
8139,IT Cosmetics,Serum,Daily,26.94,4.9,9539,150ml,Oily,Unisex,Jar,Glycerin,FALSE,USA
8140,Kiehl’s,Bronzer,Monthly,17.03,2.5,9648,200ml,Combination,Male,Stick,Hyaluronic Acid,TRUE,USA
8141,Clinique,Foundation,Monthly,13.73,1.7,1774,100ml,Combination,Unisex,Stick,Aloe Vera,FALSE,France
8142,Make Up For Ever,Foundation,Weekly,116.8,1.3,9550,250ml,Sensitive,Female,Spray,Retinol,FALSE,France
8143,NARS,Concealer,Occasional,148.04,4.3,1098,50ml,Combination,Unisex,Tube,Retinol,FALSE,Australia
8144,Shiseido,Concealer,Monthly,109.09,1.1,3147,200ml,Dry,Male,Stick,Hyaluronic Acid,FALSE,USA
8145,E.l.f.,BB Cream,Weekly,126.31,4.7,6603,50ml,Oily,Male,Compact,Shea Butter,FALSE,France
8146,Pat McGrath Labs,Mascara,Weekly,97.78,4.6,3421,50ml,Dry,Male,Bottle,Shea Butter,FALSE,Italy
8147,Laura Mercier,Lip Liner,Weekly,24.62,1.8,6180,150ml,Sensitive,Male,Compact,Shea Butter,FALSE,Germany
8148,Laura Mercier,Serum,Weekly,11.59,3.1,7036,30ml,Sensitive,Female,Tube,Hyaluronic Acid,TRUE,USA
8149,Charlotte Tilbury,Eye Shadow,Weekly,102.64,1.6,2578,50ml,Combination,Male,Spray,Glycerin,TRUE,UK
8150,Becca,Contour,Occasional,88.0,5.0,7193,250ml,Sensitive,Unisex,Bottle,Aloe Vera,FALSE,Japan
8151,Laura Mercier,Cleanser,Weekly,60.4,2.5,5312,50ml,Oily,Male,Jar,Hyaluronic Acid,TRUE,Italy
8152,Perricone MD,Exfoliator,Monthly,20.34,3.6,5987,100ml,Normal,Male,Stick,Retinol,TRUE,France
8153,Clinique,Cleanser,Occasional,57.41,1.3,8965,100ml,Combination,Female,Stick,Glycerin,FALSE,Italy
8154,Morphe,Lip Liner,Monthly,16.71,3.7,5278,200ml,Combination,Male,Stick,Aloe Vera,TRUE,Japan
8155,Pat McGrath Labs,Makeup Remover,Daily,46.47,1.4,9522,50ml,Oily,Unisex,Stick,Retinol,FALSE,Australia
8156,Bourjois,Mascara,Monthly,37.98,3.5,8925,100ml,Sensitive,Female,Compact,Retinol,FALSE,UK
8157,Hourglass,Mascara,Weekly,86.4,3.2,1381,150ml,Sensitive,Unisex,Tube,Retinol,FALSE,South Korea
8158,Bobby Brown,Primer,Monthly,120.4,3.4,8177,250ml,Dry,Unisex,Stick,Glycerin,FALSE,Australia
8159,E.l.f.,BB Cream,Daily,46.95,3.6,3634,30ml,Normal,Female,Spray,Glycerin,TRUE,France
8160,Morphe,Cleanser,Daily,85.15,3.8,5519,200ml,Combination,Female,Compact,Retinol,TRUE,UK
8161,Perricone MD,Makeup Remover,Occasional,60.43,4.7,6139,100ml,Combination,Unisex,Bottle,Shea Butter,TRUE,France
8162,Becca,Blush,Daily,37.16,2.4,512,30ml,Normal,Unisex,Jar,Salicylic Acid,TRUE,Germany
8163,Milk Makeup,Setting Spray,Monthly,127.79,4.4,735,100ml,Normal,Female,Tube,Glycerin,FALSE,Germany
8164,Danessa Myricks,Powder,Weekly,32.44,1.7,2468,250ml,Sensitive,Unisex,Spray,Salicylic Acid,FALSE,Italy
8165,Milk Makeup,Exfoliator,Monthly,111.11,1.8,3572,250ml,Combination,Female,Spray,Shea Butter,FALSE,South Korea
8166,Anastasia Beverly Hills,Cleanser,Weekly,66.28,4.2,599,150ml,Sensitive,Unisex,Spray,Salicylic Acid,FALSE,Italy
8167,Patrick Ta,Setting Spray,Weekly,36.42,3.5,4139,150ml,Dry,Male,Stick,Hyaluronic Acid,FALSE,France
8168,ColourPop,BB Cream,Monthly,26.56,4.7,4759,250ml,Sensitive,Female,Bottle,Aloe Vera,TRUE,UK
8169,Bobby Brown,Makeup Remover,Weekly,53.78,1.2,4413,200ml,Oily,Unisex,Compact,Shea Butter,TRUE,Italy
8170,Make Up For Ever,Makeup Remover,Monthly,62.77,3.5,4380,50ml,Combination,Unisex,Jar,Vitamin C,TRUE,France
8171,KVD Beauty,Cleanser,Daily,120.54,2.1,1523,250ml,Sensitive,Female,Spray,Hyaluronic Acid,TRUE,USA
8172,Anastasia Beverly Hills,Mascara,Weekly,34.88,3.0,9803,30ml,Normal,Unisex,Tube,Salicylic Acid,TRUE,Australia
8173,Tatcha,Cleanser,Daily,14.74,3.4,7189,30ml,Normal,Unisex,Jar,Aloe Vera,FALSE,South Korea
8174,Rare Beauty,CC Cream,Weekly,98.55,3.6,6126,30ml,Normal,Male,Spray,Shea Butter,FALSE,USA
8175,Natasha Denona,Face Mask,Monthly,24.77,1.8,5927,50ml,Dry,Unisex,Stick,Aloe Vera,TRUE,UK
8176,Yves Saint Laurent,Eyeliner,Monthly,99.16,1.1,9109,150ml,Normal,Male,Jar,Shea Butter,FALSE,France
8177,Glossier,Eyeliner,Occasional,24.51,4.6,7697,30ml,Dry,Unisex,Bottle,Hyaluronic Acid,TRUE,Australia
8178,Kiehl’s,Face Oil,Occasional,100.57,3.4,6749,100ml,Normal,Male,Compact,Salicylic Acid,FALSE,Japan
8179,Milk Makeup,Powder,Weekly,146.58,4.4,9464,150ml,Normal,Female,Stick,Retinol,TRUE,UK
8180,Laura Mercier,Blush,Occasional,87.59,2.2,9111,100ml,Dry,Unisex,Stick,Salicylic Acid,FALSE,Australia
8181,Kylie Cosmetics,Powder,Weekly,141.89,2.8,8986,200ml,Oily,Male,Jar,Aloe Vera,FALSE,Australia
8182,Morphe,Moisturizer,Occasional,109.47,2.0,3291,30ml,Combination,Unisex,Stick,Shea Butter,FALSE,UK
8183,KVD Beauty,Cleanser,Occasional,21.14,3.3,4453,150ml,Dry,Unisex,Tube,Retinol,FALSE,France
8184,Bourjois,Contour,Weekly,19.6,3.7,4938,100ml,Normal,Male,Bottle,Salicylic Acid,FALSE,Italy
8185,E.l.f.,Cleanser,Daily,143.9,3.9,7215,30ml,Combination,Unisex,Compact,Vitamin C,FALSE,France
8186,Too Faced,CC Cream,Daily,31.2,4.2,8355,150ml,Oily,Female,Bottle,Vitamin C,TRUE,UK
8187,Glossier,CC Cream,Daily,92.36,3.9,200,150ml,Combination,Unisex,Jar,Aloe Vera,TRUE,Australia
8188,Milk Makeup,Contour,Monthly,25.49,2.6,3912,30ml,Oily,Male,Stick,Salicylic Acid,FALSE,Australia
8189,Perricone MD,Primer,Daily,131.83,3.5,9154,100ml,Oily,Female,Jar,Aloe Vera,FALSE,South Korea
8190,Bobby Brown,Powder,Daily,61.59,4.1,370,100ml,Oily,Male,Stick,Retinol,TRUE,South Korea
8191,Shiseido,Eye Shadow,Weekly,69.48,1.2,8414,150ml,Dry,Female,Stick,Retinol,TRUE,UK
8192,Bobby Brown,Contour,Monthly,95.72,1.3,6770,30ml,Sensitive,Female,Tube,Salicylic Acid,FALSE,France
8193,Bourjois,Contour,Monthly,122.19,2.3,8117,200ml,Normal,Male,Bottle,Aloe Vera,FALSE,USA
8194,NARS,Powder,Weekly,118.08,1.8,1356,200ml,Normal,Female,Compact,Aloe Vera,TRUE,Germany
8195,Danessa Myricks,Eye Shadow,Daily,72.19,1.4,9334,150ml,Sensitive,Male,Spray,Hyaluronic Acid,FALSE,South Korea
8196,Fenty Beauty,Highlighter,Daily,56.78,2.2,8596,250ml,Sensitive,Male,Spray,Shea Butter,TRUE,Australia
8197,Fenty Beauty,Primer,Daily,108.88,4.2,4463,100ml,Combination,Female,Bottle,Retinol,TRUE,UK
8198,Kiehl’s,Makeup Remover,Daily,147.71,2.1,8307,200ml,Normal,Unisex,Jar,Shea Butter,FALSE,Germany
8199,Milk Makeup,Concealer,Daily,118.16,2.3,6284,30ml,Dry,Unisex,Stick,Aloe Vera,TRUE,Germany
8200,Huda Beauty,Concealer,Occasional,103.32,1.8,8982,200ml,Sensitive,Unisex,Bottle,Hyaluronic Acid,TRUE,UK
8201,Sisley,Bronzer,Monthly,61.49,1.1,9916,200ml,Dry,Unisex,Compact,Aloe Vera,TRUE,USA
8202,Bourjois,Face Mask,Monthly,49.64,2.4,4568,250ml,Combination,Female,Spray,Vitamin C,FALSE,France
8203,ColourPop,Makeup Remover,Weekly,15.77,2.0,5579,50ml,Oily,Female,Bottle,Vitamin C,FALSE,Australia
8204,Make Up For Ever,Mascara,Weekly,70.91,1.5,7828,200ml,Normal,Unisex,Jar,Glycerin,TRUE,Italy
8205,Yves Saint Laurent,Contour,Weekly,137.58,2.0,561,200ml,Dry,Male,Tube,Salicylic Acid,TRUE,South Korea
8206,Sisley,Foundation,Daily,40.23,2.1,6873,200ml,Sensitive,Unisex,Stick,Aloe Vera,FALSE,Italy
8207,KVD Beauty,Lip Gloss,Weekly,144.09,3.4,7703,150ml,Oily,Unisex,Compact,Aloe Vera,TRUE,Australia
8208,Ilia Beauty,Foundation,Monthly,127.98,3.0,4057,30ml,Sensitive,Unisex,Jar,Shea Butter,FALSE,Germany
8209,ColourPop,Concealer,Occasional,139.02,2.6,7561,50ml,Sensitive,Female,Jar,Retinol,FALSE,Germany
8210,Shiseido,Moisturizer,Occasional,99.65,4.0,8155,150ml,Sensitive,Female,Compact,Vitamin C,TRUE,Italy
8211,Urban Decay,Primer,Weekly,46.64,1.6,3297,50ml,Sensitive,Male,Jar,Retinol,FALSE,South Korea
8212,Glossier,Face Mask,Daily,56.13,4.1,1060,150ml,Sensitive,Unisex,Tube,Glycerin,TRUE,Italy
8213,Urban Decay,Eyeliner,Daily,12.99,2.6,1148,250ml,Normal,Unisex,Stick,Salicylic Acid,FALSE,Japan
8214,Natasha Denona,Concealer,Monthly,83.48,2.5,6383,200ml,Dry,Male,Tube,Glycerin,FALSE,France
8215,Juvia’s Place,Mascara,Daily,41.28,3.2,6593,50ml,Dry,Male,Tube,Hyaluronic Acid,TRUE,France
8216,Perricone MD,CC Cream,Daily,62.42,1.5,2033,150ml,Dry,Unisex,Jar,Shea Butter,TRUE,Italy
8217,Glossier,Exfoliator,Weekly,88.94,4.8,6886,250ml,Normal,Female,Jar,Salicylic Acid,TRUE,Australia
8218,Rare Beauty,Moisturizer,Occasional,43.46,4.3,3062,200ml,Sensitive,Unisex,Jar,Hyaluronic Acid,FALSE,France
8219,Clinique,BB Cream,Occasional,129.01,1.4,177,250ml,Dry,Female,Bottle,Aloe Vera,TRUE,UK
8220,Bourjois,Contour,Occasional,95.96,1.2,4170,250ml,Oily,Male,Bottle,Aloe Vera,TRUE,Australia
8221,Urban Decay,Face Oil,Occasional,60.86,4.8,7102,30ml,Combination,Unisex,Stick,Salicylic Acid,TRUE,UK
8222,Bourjois,Foundation,Weekly,129.17,1.1,9632,200ml,Normal,Unisex,Tube,Shea Butter,FALSE,USA
8223,Glossier,Lip Gloss,Monthly,109.52,2.0,1261,30ml,Oily,Unisex,Spray,Aloe Vera,FALSE,Italy
8224,Milk Makeup,Mascara,Occasional,105.09,4.9,4367,150ml,Normal,Female,Jar,Vitamin C,FALSE,South Korea
