Product_Name,Brand,Category,Usage_Frequency,Price_USD,Rating,Number_of_Reviews,Product_Size,Skin_Type,Gender_Target,Packaging_Type,Main_Ingredient,Cruelty_Free,Country_of_Origin,ID
Divine Face Mask,Laura Mercier,Face Mask,Occasional,26.94,4.6,7043,200ml,Oily,Unisex,Bottle,Retinol,FALSE,Japan,2431
Divine Concealer,RMS Beauty,Concealer,Monthly,129.1,4.0,678,50ml,Normal,Female,Bottle,Salicylic Acid,TRUE,France,2432
Perfect Serum,Becca,Serum,Weekly,33.46,5.0,8544,250ml,Dry,Male,Spray,Aloe Vera,TRUE,UK,2433
Ultra Eyeliner,Hourglass,Eyeliner,Monthly,49.87,1.7,1767,250ml,Normal,Male,Tube,Hyaluronic Acid,TRUE,South Korea,2434
Perfect CC Cream,E.l.f.,CC Cream,Weekly,88.72,4.9,9342,30ml,Sensitive,Unisex,Compact,Retinol,FALSE,UK,2435
Ultra Eyeliner,Bourjois,Eyeliner,Occasional,137.47,4.5,775,200ml,Oily,Unisex,Compact,Shea Butter,TRUE,France,2436
Magic Moisturizer,Laura Mercier,Moisturizer,Weekly,24.77,1.9,9383,30ml,Sensitive,Female,Compact,Glycerin,FALSE,South Korea,2437
Ultra Eyeliner,Ilia Beauty,Eyeliner,Monthly,96.92,3.0,2238,50ml,Combination,Male,Bottle,Salicylic Acid,FALSE,USA,2438
Super CC Cream,Danessa Myricks,CC Cream,Monthly,125.53,3.9,9245,30ml,Oily,Male,Bottle,Shea Butter,TRUE,Japan,2439
Magic Face Oil,Kiehl’s,Face Oil,Daily,98.02,1.0,1768,150ml,Sensitive,Female,Compact,Glycerin,FALSE,Germany,2440
Ultra Makeup Remover,Glossier,Makeup Remover,Daily,103.95,3.4,7355,100ml,Sensitive,Female,Compact,Vitamin C,TRUE,UK,2441
Super Lip Gloss,Juvia’s Place,Lip Gloss,Daily,70.0,3.3,1685,50ml,Oily,Unisex,Jar,Vitamin C,FALSE,France,2442
Divine Cleanser,Shiseido,Cleanser,Weekly,74.45,4.0,69,30ml,Oily,Female,Spray,Shea Butter,FALSE,Australia,2443
Perfect Face Mask,KVD Beauty,Face Mask,Weekly,83.9,4.9,9492,30ml,Sensitive,Male,Jar,Retinol,TRUE,Japan,2444
Magic Moisturizer,Ilia Beauty,Moisturizer,Weekly,16.48,4.4,1247,50ml,Normal,Male,Spray,Salicylic Acid,FALSE,Germany,2445
Perfect Eye Shadow,Drunk Elephant,Eye Shadow,Monthly,96.59,2.7,9382,250ml,Dry,Female,Tube,Glycerin,TRUE,Germany,2446
Ultra Concealer,ColourPop,Concealer,Monthly,39.31,4.0,4562,250ml,Oily,Female,Bottle,Vitamin C,TRUE,Australia,2447
Divine Setting Spray,Kiehl’s,Setting Spray,Daily,24.87,1.0,5006,150ml,Oily,Unisex,Jar,Vitamin C,TRUE,UK,2448
Super Highlighter,Bobby Brown,Highlighter,Weekly,134.86,2.1,6540,30ml,Combination,Female,Spray,Shea Butter,TRUE,Italy,2449
Ultra Makeup Remover,Morphe,Makeup Remover,Monthly,87.0,3.0,6210,200ml,Sensitive,Female,Stick,Salicylic Acid,FALSE,South Korea,2450
Divine Highlighter,Drunk Elephant,Highlighter,Occasional,21.62,2.0,1319,50ml,Normal,Female,Spray,Shea Butter,FALSE,Germany,2451
Super Primer,ColourPop,Primer,Weekly,45.66,3.8,4838,50ml,Normal,Unisex,Tube,Retinol,TRUE,Australia,2452
Ultra Serum,E.l.f.,Serum,Monthly,79.38,4.1,6575,50ml,Normal,Unisex,Stick,Glycerin,FALSE,Italy,2453
Divine CC Cream,Charlotte Tilbury,CC Cream,Monthly,110.87,2.8,5354,30ml,Combination,Unisex,Compact,Hyaluronic Acid,TRUE,South Korea,2454
Perfect Exfoliator,RMS Beauty,Exfoliator,Occasional,70.03,2.0,5242,150ml,Sensitive,Unisex,Spray,Aloe Vera,TRUE,South Korea,2455
Magic Mascara,Kiehl’s,Mascara,Monthly,132.22,4.5,3964,100ml,Sensitive,Unisex,Tube,Shea Butter,FALSE,Germany,2456
Magic Lip Gloss,Pat McGrath Labs,Lip Gloss,Daily,47.43,4.9,4930,250ml,Normal,Female,Bottle,Vitamin C,FALSE,Italy,2457
Divine Highlighter,Farsali,Highlighter,Weekly,119.67,4.4,9166,150ml,Sensitive,Male,Tube,Retinol,TRUE,Italy,2458
Divine Contour,Charlotte Tilbury,Contour,Occasional,144.11,2.3,1511,100ml,Dry,Unisex,Stick,Glycerin,TRUE,France,2459
Perfect Foundation,Kiehl’s,Foundation,Weekly,40.51,4.5,3552,100ml,Combination,Unisex,Spray,Aloe Vera,FALSE,USA,2460
Ultra Exfoliator,Farsali,Exfoliator,Occasional,96.09,4.2,5677,30ml,Combination,Male,Stick,Retinol,FALSE,UK,2461
Divine Contour,Tatcha,Contour,Weekly,89.48,4.9,7942,250ml,Combination,Female,Spray,Aloe Vera,TRUE,Italy,2462
Magic Setting Spray,Tatcha,Setting Spray,Weekly,16.62,1.5,8991,30ml,Combination,Female,Tube,Hyaluronic Acid,TRUE,USA,2463
Divine Setting Spray,Tarte,Setting Spray,Weekly,80.21,4.0,1949,50ml,Combination,Unisex,Compact,Hyaluronic Acid,TRUE,South Korea,2464
Super Lip Gloss,IT Cosmetics,Lip Gloss,Monthly,29.37,3.0,6315,200ml,Dry,Unisex,Jar,Vitamin C,FALSE,UK,2465
Divine Moisturizer,Pat McGrath Labs,Moisturizer,Occasional,15.05,3.0,4836,30ml,Oily,Unisex,Spray,Glycerin,FALSE,Japan,2466
Super Eyeliner,Laura Mercier,Eyeliner,Occasional,142.83,3.6,9781,50ml,Sensitive,Female,Compact,Vitamin C,TRUE,Germany,2467
Magic Foundation,Kylie Cosmetics,Foundation,Occasional,103.62,2.0,2429,100ml,Sensitive,Unisex,Bottle,Retinol,FALSE,UK,2468
Super Lip Liner,Rare Beauty,Lip Liner,Occasional,51.29,2.0,8545,100ml,Oily,Male,Tube,Aloe Vera,FALSE,Italy,2469
Divine Concealer,Ilia Beauty,Concealer,Daily,131.58,2.0,103,150ml,Sensitive,Male,Compact,Aloe Vera,TRUE,UK,2470
Perfect Powder,Patrick Ta,Powder,Monthly,81.63,4.0,6187,50ml,Combination,Unisex,Bottle,Vitamin C,FALSE,Australia,2471
Divine Makeup Remover,Tarte,Makeup Remover,Daily,44.82,3.6,9368,100ml,Normal,Unisex,Bottle,Aloe Vera,TRUE,France,2472
Ultra Foundation,NARS,Foundation,Weekly,52.79,2.0,8352,250ml,Dry,Unisex,Compact,Shea Butter,TRUE,Italy,2473
Divine Primer,Kylie Cosmetics,Primer,Weekly,58.85,5.0,90,250ml,Dry,Unisex,Stick,Retinol,FALSE,Japan,2474
Magic Foundation,Danessa Myricks,Foundation,Weekly,118.26,3.9,7408,200ml,Normal,Female,Bottle,Hyaluronic Acid,TRUE,Germany,2475
Perfect Eyeliner,Kylie Cosmetics,Eyeliner,Daily,11.6,3.6,1319,30ml,Dry,Female,Bottle,Shea Butter,TRUE,Australia,2476
Ultra BB Cream,Tarte,BB Cream,Daily,37.59,2.3,8722,250ml,Oily,Unisex,Spray,Hyaluronic Acid,TRUE,UK,2477
Divine Eye Shadow,Shiseido,Eye Shadow,Monthly,68.4,1.0,3720,250ml,Sensitive,Male,Spray,Hyaluronic Acid,FALSE,Japan,2478
Super Serum,Kiehl’s,Serum,Monthly,18.04,4.5,9347,50ml,Normal,Male,Tube,Shea Butter,TRUE,UK,2479
Divine Lip Liner,Morphe,Lip Liner,Monthly,94.53,1.2,5338,50ml,Combination,Female,Compact,Salicylic Acid,FALSE,France,2480
Super Bronzer,Anastasia Beverly Hills,Bronzer,Weekly,143.23,4.8,2308,50ml,Normal,Unisex,Stick,Retinol,TRUE,Italy,2481
Super Lipstick,IT Cosmetics,Lipstick,Weekly,41.94,2.8,4967,200ml,Combination,Male,Compact,Retinol,FALSE,Italy,2482
Divine Bronzer,Glossier,Bronzer,Weekly,90.2,1.7,3389,150ml,Combination,Male,Spray,Vitamin C,FALSE,UK,2483
Super Mascara,Natasha Denona,Mascara,Daily,120.91,4.9,8073,200ml,Normal,Unisex,Jar,Aloe Vera,FALSE,Australia,2484
Super Highlighter,Bite Beauty,Highlighter,Weekly,21.41,4.8,3968,200ml,Oily,Female,Bottle,Retinol,FALSE,USA,2485
Magic Moisturizer,IT Cosmetics,Moisturizer,Weekly,148.39,3.0,9626,100ml,Combination,Unisex,Jar,Hyaluronic Acid,FALSE,Germany,2486
Magic Highlighter,Bobby Brown,Highlighter,Weekly,45.14,3.9,8313,200ml,Dry,Male,Jar,Salicylic Acid,TRUE,USA,2487
Perfect Eye Shadow,Tatcha,Eye Shadow,Monthly,32.49,4.4,3483,100ml,Combination,Unisex,Compact,Retinol,FALSE,Italy,2488
Super Concealer,Kylie Cosmetics,Concealer,Weekly,24.02,4.4,6165,200ml,Sensitive,Female,Tube,Retinol,TRUE,UK,2489
Magic Exfoliator,Clinique,Exfoliator,Monthly,17.92,1.9,3839,150ml,Oily,Unisex,Bottle,Hyaluronic Acid,TRUE,Italy,2490
Ultra Powder,Bite Beauty,Powder,Monthly,85.26,3.9,5947,50ml,Sensitive,Unisex,Compact,Vitamin C,FALSE,Germany,2491
Perfect Blush,Bite Beauty,Blush,Weekly,31.19,4.3,180,100ml,Normal,Unisex,Jar,Hyaluronic Acid,FALSE,USA,2492
Super Blush,Juvia’s Place,Blush,Weekly,138.35,3.5,1714,50ml,Normal,Unisex,Tube,Retinol,FALSE,Italy,2493
Ultra Lip Gloss,Bobby Brown,Lip Gloss,Occasional,85.96,2.2,3026,250ml,Oily,Male,Spray,Retinol,FALSE,Italy,2494
Perfect CC Cream,Tatcha,CC Cream,Monthly,137.27,4.8,3982,30ml,Dry,Male,Jar,Aloe Vera,FALSE,South Korea,2495
Perfect Concealer,Glossier,Concealer,Daily,122.93,3.9,3122,250ml,Normal,Female,Compact,Retinol,FALSE,Japan,2496
Perfect Lip Gloss,Glossier,Lip Gloss,Occasional,100.13,4.0,1856,30ml,Normal,Female,Stick,Hyaluronic Acid,FALSE,Germany,2497
Super Bronzer,E.l.f.,Bronzer,Monthly,19.74,4.0,3573,30ml,Normal,Female,Tube,Glycerin,TRUE,Australia,2498
Divine Bronzer,Milk Makeup,Bronzer,Weekly,77.85,4.8,1629,100ml,Oily,Male,Bottle,Vitamin C,FALSE,France,2499
Ultra Eyeliner,Bite Beauty,Eyeliner,Monthly,67.04,5.0,5100,50ml,Combination,Female,Bottle,Retinol,FALSE,Australia,2500
Ultra BB Cream,Perricone MD,BB Cream,Occasional,96.18,3.0,494,250ml,Normal,Unisex,Spray,Aloe Vera,TRUE,Australia,2501
Ultra Exfoliator,Danessa Myricks,Exfoliator,Weekly,11.87,2.9,542,30ml,Oily,Male,Tube,Retinol,TRUE,UK,2502
Divine Exfoliator,Tarte,Exfoliator,Occasional,20.44,4.0,9191,200ml,Oily,Female,Compact,Glycerin,TRUE,Germany,2503
Divine Eye Shadow,Too Faced,Eye Shadow,Daily,138.99,1.0,2766,150ml,Normal,Unisex,Compact,Shea Butter,TRUE,UK,2504
Magic Powder,Patrick Ta,Powder,Monthly,82.98,3.0,4526,200ml,Dry,Female,Compact,Retinol,TRUE,Australia,2505
Magic Eyeliner,Patrick Ta,Eyeliner,Daily,131.64,2.8,1470,250ml,Sensitive,Unisex,Tube,Aloe Vera,TRUE,Italy,2506
Divine Mascara,Natasha Denona,Mascara,Occasional,148.38,4.1,1788,30ml,Combination,Female,Spray,Shea Butter,TRUE,South Korea,2507
Perfect CC Cream,Urban Decay,CC Cream,Daily,64.43,4.8,4308,100ml,Dry,Unisex,Bottle,Aloe Vera,FALSE,USA,2508
Perfect Bronzer,Perricone MD,Bronzer,Monthly,130.21,3.5,7166,150ml,Dry,Male,Stick,Glycerin,TRUE,UK,2509
Divine Lipstick,Fenty Beauty,Lipstick,Occasional,70.78,4.5,5465,200ml,Normal,Unisex,Stick,Hyaluronic Acid,TRUE,Germany,2510
Magic Moisturizer,Tatcha,Moisturizer,Weekly,100.22,4.5,2589,200ml,Normal,Male,Jar,Aloe Vera,TRUE,UK,2511
Perfect Moisturizer,IT Cosmetics,Moisturizer,Weekly,145.04,4.0,6190,200ml,Oily,Unisex,Bottle,Vitamin C,TRUE,USA,2512
Ultra Setting Spray,Shiseido,Setting Spray,Monthly,141.94,4.6,9111,30ml,Oily,Female,Stick,Aloe Vera,TRUE,Japan,2513
Ultra Lip Liner,Make Up For Ever,Lip Liner,Weekly,50.12,4.2,2654,250ml,Combination,Female,Tube,Shea Butter,FALSE,Japan,2514
Divine CC Cream,Bourjois,CC Cream,Daily,40.85,2.1,8605,150ml,Normal,Unisex,Bottle,Hyaluronic Acid,TRUE,Japan,2515
Perfect Face Mask,Perricone MD,Face Mask,Daily,101.49,4.9,181,150ml,Normal,Female,Stick,Retinol,FALSE,Italy,2516
Super Lip Gloss,Milk Makeup,Lip Gloss,Monthly,149.22,4.1,7171,250ml,Oily,Male,Spray,Aloe Vera,TRUE,Australia,2517
Magic Cleanser,Ilia Beauty,Cleanser,Daily,85.71,4.4,7477,30ml,Sensitive,Male,Spray,Shea Butter,TRUE,USA,2518
Perfect Makeup Remover,Hourglass,Makeup Remover,Occasional,69.25,4.6,9559,250ml,Sensitive,Unisex,Spray,Salicylic Acid,FALSE,France,2519
Ultra Setting Spray,Milk Makeup,Setting Spray,Weekly,101.88,2.9,532,30ml,Dry,Male,Stick,Retinol,FALSE,South Korea,2520
Divine Foundation,Urban Decay,Foundation,Monthly,144.61,4.7,69,50ml,Dry,Male,Bottle,Hyaluronic Acid,FALSE,Italy,2521
Perfect Exfoliator,Tatcha,Exfoliator,Occasional,27.73,4.9,9361,100ml,Dry,Unisex,Bottle,Vitamin C,TRUE,Italy,2522
Super Lipstick,Kylie Cosmetics,Lipstick,Occasional,15.74,1.4,3169,250ml,Normal,Male,Compact,Shea Butter,FALSE,Germany,2523
Perfect Mascara,NARS,Mascara,Monthly,85.73,3.3,2677,30ml,Oily,Unisex,Bottle,Shea Butter,FALSE,UK,2524
Super Exfoliator,Perricone MD,Exfoliator,Monthly,60.45,3.9,7689,50ml,Sensitive,Female,Stick,Aloe Vera,FALSE,UK,2525
Perfect Serum,Clinique,Serum,Daily,73.56,2.6,2185,200ml,Sensitive,Unisex,Spray,Shea Butter,FALSE,Japan,2526
Super Bronzer,KVD Beauty,Bronzer,Monthly,75.33,3.0,2357,100ml,Sensitive,Male,Stick,Hyaluronic Acid,FALSE,UK,2527
Magic Face Oil,Farsali,Face Oil,Weekly,74.95,3.5,690,150ml,Dry,Male,Bottle,Shea Butter,TRUE,Germany,2528
Magic Serum,Charlotte Tilbury,Serum,Weekly,99.87,3.9,6044,250ml,Normal,Female,Stick,Aloe Vera,FALSE,South Korea,2529
Ultra Mascara,Pat McGrath Labs,Mascara,Weekly,12.92,3.7,1525,50ml,Normal,Female,Tube,Retinol,TRUE,Japan,2530
Super Makeup Remover,NARS,Makeup Remover,Occasional,37.89,4.4,4224,150ml,Dry,Female,Spray,Retinol,FALSE,Germany,2531
Super Blush,Patrick Ta,Blush,Occasional,136.19,4.9,4132,250ml,Normal,Male,Bottle,Hyaluronic Acid,TRUE,Germany,2532
Magic Primer,Fenty Beauty,Primer,Weekly,44.94,4.3,396,50ml,Combination,Unisex,Stick,Hyaluronic Acid,TRUE,France,2533
Perfect Setting Spray,Huda Beauty,Setting Spray,Occasional,36.53,4.8,9197,30ml,Sensitive,Female,Stick,Aloe Vera,TRUE,USA,2534
Divine Lip Liner,KVD Beauty,Lip Liner,Weekly,68.5,4.6,4761,200ml,Combination,Female,Tube,Shea Butter,TRUE,South Korea,2535
Ultra Face Mask,Kylie Cosmetics,Face Mask,Weekly,35.51,4.5,2238,150ml,Dry,Male,Compact,Shea Butter,TRUE,South Korea,2536
Perfect Bronzer,Huda Beauty,Bronzer,Occasional,107.91,4.3,8427,50ml,Combination,Unisex,Jar,Shea Butter,TRUE,Japan,2537
Super Contour,Make Up For Ever,Contour,Daily,52.2,5.0,6852,150ml,Combination,Male,Stick,Vitamin C,FALSE,Germany,2538
Magic Serum,Bobby Brown,Serum,Occasional,18.99,3.7,8762,150ml,Normal,Unisex,Stick,Glycerin,TRUE,Japan,2539
Magic CC Cream,NARS,CC Cream,Daily,71.37,3.3,6288,50ml,Combination,Unisex,Bottle,Shea Butter,TRUE,Italy,2540
Ultra Concealer,Fenty Beauty,Concealer,Monthly,38.87,3.6,230,50ml,Oily,Male,Tube,Aloe Vera,FALSE,Australia,2541
Perfect Primer,Kylie Cosmetics,Primer,Weekly,129.5,2.9,2806,50ml,Oily,Male,Compact,Retinol,FALSE,USA,2542
Divine Bronzer,E.l.f.,Bronzer,Daily,44.31,4.9,8779,250ml,Oily,Unisex,Stick,Shea Butter,FALSE,Japan,2543
Ultra Moisturizer,E.l.f.,Moisturizer,Weekly,112.81,4.6,4651,50ml,Dry,Unisex,Jar,Shea Butter,TRUE,Japan,2544
Divine Highlighter,ColourPop,Highlighter,Monthly,92.56,4.9,8628,150ml,Sensitive,Unisex,Jar,Glycerin,TRUE,USA,2545
Ultra Cleanser,Becca,Cleanser,Daily,59.34,4.4,3698,30ml,Oily,Female,Tube,Salicylic Acid,TRUE,South Korea,2546
Perfect Makeup Remover,Huda Beauty,Makeup Remover,Monthly,15.18,4.9,2805,150ml,Combination,Female,Tube,Retinol,TRUE,Italy,2547
Magic Contour,Kiehl’s,Contour,Weekly,50.71,4.8,4674,250ml,Dry,Unisex,Bottle,Vitamin C,FALSE,Australia,2548
Perfect Serum,Tatcha,Serum,Monthly,93.08,4.8,6054,50ml,Combination,Male,Bottle,Aloe Vera,TRUE,France,2549
Magic Bronzer,Too Faced,Bronzer,Occasional,94.56,2.7,4522,200ml,Oily,Female,Tube,Aloe Vera,FALSE,France,2550
Perfect Face Mask,Drunk Elephant,Face Mask,Weekly,125.11,3.4,4509,150ml,Combination,Unisex,Spray,Hyaluronic Acid,TRUE,USA,2551
Magic Eye Shadow,Huda Beauty,Eye Shadow,Occasional,139.87,4.1,4541,150ml,Sensitive,Male,Stick,Hyaluronic Acid,TRUE,Germany,2552
Ultra Lip Gloss,Shiseido,Lip Gloss,Monthly,110.36,4.9,2455,200ml,Sensitive,Female,Compact,Aloe Vera,FALSE,South Korea,2553
Super Blush,Huda Beauty,Blush,Daily,12.07,4.2,9189,50ml,Dry,Male,Stick,Shea Butter,FALSE,USA,2554
Divine Face Oil,Fenty Beauty,Face Oil,Weekly,103.63,4.2,3063,30ml,Dry,Unisex,Stick,Glycerin,FALSE,UK,2555
Ultra Eye Shadow,Yves Saint Laurent,Eye Shadow,Weekly,68.76,4.5,7876,30ml,Dry,Female,Compact,Aloe Vera,TRUE,Japan,2556
Perfect Blush,Anastasia Beverly Hills,Blush,Weekly,95.85,4.7,4818,150ml,Oily,Unisex,Spray,Hyaluronic Acid,FALSE,USA,2557
Magic Face Oil,Shiseido,Face Oil,Occasional,57.68,3.0,1334,30ml,Dry,Unisex,Compact,Salicylic Acid,FALSE,UK,2558
Super Powder,IT Cosmetics,Powder,Occasional,140.55,4.4,3181,200ml,Sensitive,Unisex,Bottle,Salicylic Acid,FALSE,Germany,2559
Perfect Blush,Fenty Beauty,Blush,Daily,143.17,4.3,6103,250ml,Normal,Female,Jar,Aloe Vera,TRUE,Japan,2560
Divine Setting Spray,Laura Mercier,Setting Spray,Monthly,86.0,3.8,4491,150ml,Oily,Unisex,Spray,Glycerin,FALSE,UK,2561
Ultra Serum,Morphe,Serum,Occasional,39.35,4.9,2565,200ml,Combination,Female,Bottle,Shea Butter,TRUE,USA,2562
Perfect Mascara,Kiehl’s,Mascara,Daily,121.63,4.0,8539,200ml,Sensitive,Male,Compact,Hyaluronic Acid,TRUE,Australia,2563
Super Eyeliner,Patrick Ta,Eyeliner,Monthly,104.64,4.2,6844,150ml,Sensitive,Unisex,Jar,Shea Butter,TRUE,USA,2564
Divine Eye Shadow,KVD Beauty,Eye Shadow,Monthly,112.31,5.0,570,200ml,Dry,Unisex,Spray,Hyaluronic Acid,TRUE,UK,2565
Magic Eye Shadow,Bobby Brown,Eye Shadow,Daily,42.91,5.0,8693,250ml,Oily,Male,Stick,Retinol,TRUE,Germany,2566
Perfect Cleanser,Clinique,Cleanser,Weekly,51.92,2.0,3536,150ml,Combination,Unisex,Compact,Hyaluronic Acid,TRUE,Japan,2567
Perfect Makeup Remover,Make Up For Ever,Makeup Remover,Occasional,50.25,3.5,8703,250ml,Sensitive,Female,Stick,Glycerin,FALSE,France,2568
Super BB Cream,Too Faced,BB Cream,Weekly,25.76,1.1,8602,250ml,Oily,Female,Spray,Aloe Vera,FALSE,France,2569
Magic CC Cream,Yves Saint Laurent,CC Cream,Monthly,116.35,3.0,1317,100ml,Normal,Female,Stick,Glycerin,FALSE,France,2570
Magic Concealer,Bite Beauty,Concealer,Daily,34.06,2.1,9930,150ml,Normal,Unisex,Tube,Hyaluronic Acid,FALSE,South Korea,2571
Super Lip Liner,Urban Decay,Lip Liner,Daily,128.03,2.0,9585,100ml,Oily,Female,Bottle,Retinol,TRUE,Australia,2572
Divine Serum,ColourPop,Serum,Daily,103.96,4.1,1874,200ml,Normal,Unisex,Tube,Glycerin,TRUE,Germany,2573
Super Serum,NARS,Serum,Daily,90.84,4.4,8956,100ml,Sensitive,Female,Jar,Hyaluronic Acid,FALSE,USA,2574
Super Moisturizer,Glossier,Moisturizer,Occasional,87.8,1.0,5546,150ml,Sensitive,Unisex,Spray,Vitamin C,FALSE,UK,2575
Super CC Cream,Morphe,CC Cream,Occasional,149.24,3.0,1599,250ml,Oily,Female,Bottle,Retinol,FALSE,Germany,2576
Divine Lipstick,Patrick Ta,Lipstick,Monthly,42.23,2.1,5037,30ml,Dry,Female,Bottle,Hyaluronic Acid,FALSE,Japan,2577
Super Face Mask,Charlotte Tilbury,Face Mask,Daily,85.83,4.6,8613,50ml,Dry,Male,Compact,Salicylic Acid,TRUE,Japan,2578
Perfect Foundation,Pat McGrath Labs,Foundation,Occasional,27.28,1.0,3102,200ml,Combination,Male,Compact,Glycerin,FALSE,UK,2579
Divine Cleanser,Drunk Elephant,Cleanser,Daily,92.04,2.0,9773,250ml,Sensitive,Unisex,Tube,Aloe Vera,TRUE,Germany,2580
Super Foundation,NARS,Foundation,Daily,78.53,2.0,8083,150ml,Normal,Unisex,Bottle,Retinol,TRUE,Japan,2581
Perfect Eyeliner,Hourglass,Eyeliner,Weekly,60.82,3.0,4724,30ml,Sensitive,Female,Spray,Aloe Vera,FALSE,Japan,2582
Divine BB Cream,Kiehl’s,BB Cream,Monthly,36.83,2.3,8556,250ml,Oily,Female,Spray,Glycerin,FALSE,Italy,2583
Divine Bronzer,Danessa Myricks,Bronzer,Weekly,113.82,4.3,6803,30ml,Sensitive,Male,Jar,Glycerin,FALSE,South Korea,2584
Perfect Blush,Drunk Elephant,Blush,Weekly,49.99,4.2,2626,100ml,Normal,Male,Tube,Vitamin C,TRUE,Italy,2585
Super Blush,Fenty Beauty,Blush,Daily,46.34,3.3,4445,50ml,Dry,Unisex,Jar,Shea Butter,FALSE,Germany,2586
Perfect Concealer,Hourglass,Concealer,Daily,94.12,3.5,768,150ml,Combination,Female,Tube,Retinol,TRUE,UK,2587
Super Lip Liner,Glossier,Lip Liner,Occasional,148.7,4.3,2301,100ml,Normal,Male,Jar,Retinol,FALSE,USA,2588
Ultra Powder,KVD Beauty,Powder,Daily,133.07,4.6,8385,200ml,Sensitive,Female,Spray,Salicylic Acid,TRUE,Germany,2589
Super Moisturizer,Perricone MD,Moisturizer,Monthly,65.77,4.8,4647,150ml,Oily,Female,Stick,Vitamin C,FALSE,Japan,2590
Ultra Mascara,Yves Saint Laurent,Mascara,Occasional,29.27,3.9,9500,30ml,Normal,Male,Stick,Vitamin C,FALSE,Germany,2591
Ultra Cleanser,E.l.f.,Cleanser,Occasional,78.38,2.8,9655,250ml,Sensitive,Unisex,Tube,Retinol,FALSE,USA,2592
Magic Mascara,Fenty Beauty,Mascara,Monthly,55.11,3.8,4698,50ml,Normal,Male,Compact,Glycerin,TRUE,UK,2593
Divine Concealer,Clinique,Concealer,Weekly,22.52,4.9,1128,50ml,Normal,Female,Tube,Hyaluronic Acid,TRUE,France,2594
Ultra Makeup Remover,Charlotte Tilbury,Makeup Remover,Daily,119.38,3.9,2630,30ml,Combination,Unisex,Bottle,Retinol,TRUE,Germany,2595
Magic BB Cream,Tarte,BB Cream,Monthly,124.13,3.6,7436,250ml,Combination,Male,Stick,Shea Butter,FALSE,France,2596
Super Moisturizer,Bite Beauty,Moisturizer,Weekly,31.9,4.3,8438,200ml,Oily,Male,Compact,Hyaluronic Acid,TRUE,South Korea,2597
Super Concealer,Charlotte Tilbury,Concealer,Monthly,149.6,4.8,4867,250ml,Oily,Unisex,Stick,Shea Butter,TRUE,Germany,2598
Super Bronzer,Yves Saint Laurent,Bronzer,Weekly,15.86,4.3,2445,150ml,Normal,Female,Spray,Retinol,FALSE,South Korea,2599
Perfect Lip Gloss,Milk Makeup,Lip Gloss,Daily,35.12,1.9,7329,250ml,Combination,Unisex,Stick,Hyaluronic Acid,FALSE,Australia,2600
Divine BB Cream,Kylie Cosmetics,BB Cream,Monthly,95.03,2.6,3011,30ml,Oily,Unisex,Stick,Vitamin C,FALSE,USA,2601
Perfect Mascara,Becca,Mascara,Daily,89.46,4.9,1078,150ml,Dry,Female,Bottle,Glycerin,FALSE,Germany,2602
Super Face Oil,Fenty Beauty,Face Oil,Weekly,21.52,4.3,4699,50ml,Combination,Male,Stick,Vitamin C,FALSE,France,2603
Perfect Cleanser,Laura Mercier,Cleanser,Monthly,28.98,4.2,6248,150ml,Normal,Female,Spray,Hyaluronic Acid,FALSE,South Korea,2604
Ultra Makeup Remover,Fenty Beauty,Makeup Remover,Weekly,20.79,4.0,9199,250ml,Sensitive,Female,Stick,Glycerin,FALSE,South Korea,2605
Magic Highlighter,Tarte,Highlighter,Daily,84.25,3.3,871,150ml,Sensitive,Female,Tube,Salicylic Acid,TRUE,Japan,2606
Ultra Moisturizer,Kylie Cosmetics,Moisturizer,Daily,22.03,3.0,281,200ml,Combination,Male,Compact,Aloe Vera,FALSE,South Korea,2607
Divine Foundation,Pat McGrath Labs,Foundation,Weekly,87.13,4.7,2708,30ml,Sensitive,Unisex,Bottle,Glycerin,FALSE,Australia,2608
Divine Highlighter,Kiehl’s,Highlighter,Daily,31.17,2.3,9209,30ml,Dry,Male,Jar,Salicylic Acid,FALSE,South Korea,2609
Super Moisturizer,Patrick Ta,Moisturizer,Monthly,82.49,3.5,1071,100ml,Normal,Female,Compact,Vitamin C,FALSE,France,2610
Magic Bronzer,Milk Makeup,Bronzer,Monthly,26.49,4.9,7794,250ml,Sensitive,Male,Jar,Hyaluronic Acid,TRUE,Japan,2611
Super Makeup Remover,Clinique,Makeup Remover,Monthly,111.78,3.5,8896,100ml,Oily,Unisex,Jar,Glycerin,FALSE,Germany,2612
Ultra Powder,Too Faced,Powder,Daily,13.66,4.4,1259,50ml,Dry,Female,Jar,Salicylic Acid,FALSE,Germany,2613
Perfect Face Oil,Tatcha,Face Oil,Monthly,26.55,2.5,1446,250ml,Normal,Female,Stick,Retinol,FALSE,Australia,2614
Super Makeup Remover,Bourjois,Makeup Remover,Monthly,25.76,3.4,2495,100ml,Normal,Unisex,Tube,Vitamin C,FALSE,Japan,2615
Super Cleanser,Farsali,Cleanser,Monthly,90.71,3.2,6193,250ml,Sensitive,Female,Tube,Vitamin C,TRUE,Germany,2616
Divine Bronzer,Morphe,Bronzer,Daily,24.21,3.0,9704,150ml,Combination,Unisex,Bottle,Vitamin C,FALSE,South Korea,2617
