Product_Name,Brand,Category,Usage_Frequency,Price_USD,Rating,Number_of_Reviews,Product_Size,Skin_Type,Gender_Target,Packaging_Type,Main_Ingredient,Cruelty_Free,Country_of_Origin,ID
Super Lipstick,Patrick Ta,Face Mask,Weekly,85.05,3.5,3585,50ml,Sensitive,Male,Compact,Salicylic Acid,FALSE,Japan,5547
Super Concealer,Bobby Brown,Cleanser,Monthly,82.2,3.5,8078,200ml,Normal,Female,Tube,Glycerin,FALSE,USA,5548
Perfect Highlighter,Natasha Denona,Powder,Monthly,28.56,3.5,5718,200ml,Dry,Male,Bottle,Vitamin C,TRUE,USA,5549
Perfect BB Cream,Drunk Elephant,Exfoliator,Daily,106.52,3.5,1817,30ml,Sensitive,Female,Spray,Vitamin C,TRUE,USA,5550
Ultra Bronzer,Kiehl’s,Lip Liner,Occasional,14.37,3.5,1074,50ml,Combination,Male,Compact,Salicylic Acid,TRUE,France,5551
Ultra Contour,Tarte,Mascara,Weekly,53.76,3.5,4300,50ml,Oily,Male,Spray,Glycerin,FALSE,Australia,5552
Perfect Moisturizer,KVD Beauty,Makeup Remover,Daily,142.92,3.5,5868,150ml,Oily,Female,Tube,Retinol,FALSE,USA,5553
Magic Eye Shadow,Tarte,Highlighter,Daily,135.98,3.5,2971,100ml,Dry,Unisex,Tube,Vitamin C,TRUE,Japan,5554
Perfect Powder,Huda Beauty,Moisturizer,Daily,147.55,3.5,3548,30ml,Normal,Unisex,Jar,Glycerin,FALSE,Japan,5555
Perfect BB Cream,Make Up For Ever,Cleanser,Occasional,91.46,3.5,8972,150ml,Normal,Male,Bottle,Glycerin,FALSE,France,5556
Perfect Bronzer,Bobby Brown,Highlighter,Occasional,34.81,3.5,6492,150ml,Sensitive,Unisex,Spray,Hyaluronic Acid,TRUE,Germany,5557
Ultra Mascara,Rare Beauty,Cleanser,Monthly,42.52,3.5,4133,30ml,Normal,Female,Tube,Vitamin C,FALSE,South Korea,5558
Perfect Concealer,Becca,Lipstick,Daily,38.7,3.5,1145,200ml,Oily,Male,Stick,Glycerin,TRUE,UK,5559
Divine Eyeliner,Fenty Beauty,Lipstick,Monthly,76.88,3.5,4590,200ml,Oily,Unisex,Spray,Vitamin C,TRUE,Japan,5560
Ultra Makeup Remover,Kylie Cosmetics,Bronzer,Weekly,54.17,3.5,880,30ml,Sensitive,Female,Stick,Hyaluronic Acid,TRUE,Germany,5561
Magic Eye Shadow,KVD Beauty,Face Mask,Occasional,24.99,3.5,4449,250ml,Sensitive,Male,Spray,Shea Butter,TRUE,UK,5562
Super Lip Liner,Kiehl’s,Lipstick,Monthly,35.92,3.5,8968,100ml,Dry,Female,Tube,Hyaluronic Acid,FALSE,Italy,5563
Super Primer,Tatcha,Lipstick,Monthly,48.66,3.5,3217,100ml,Dry,Unisex,Spray,Shea Butter,FALSE,Australia,5564
Super Lip Gloss,Pat McGrath Labs,Serum,Occasional,143.05,3.5,2288,50ml,Sensitive,Female,Bottle,Hyaluronic Acid,FALSE,Germany,5565
Magic Bronzer,KVD Beauty,Makeup Remover,Weekly,131.55,3.5,2478,200ml,Oily,Male,Spray,Shea Butter,FALSE,Japan,5566
Perfect Concealer,Juvia’s Place,Lipstick,Monthly,138.1,3.5,7598,50ml,Oily,Male,Stick,Shea Butter,FALSE,USA,5567
Ultra Primer,Morphe,Lipstick,Monthly,140.68,3.5,6731,250ml,Normal,Female,Tube,Salicylic Acid,FALSE,Australia,5568
Magic Face Mask,Sisley,Bronzer,Monthly,131.05,3.5,6291,50ml,Sensitive,Female,Stick,Shea Butter,TRUE,Germany,5569
Perfect BB Cream,Too Faced,Lipstick,Monthly,44.24,3.5,767,150ml,Normal,Male,Spray,Glycerin,TRUE,Germany,5570
Magic Bronzer,Yves Saint Laurent,Lipstick,Monthly,52.69,3.5,176,200ml,Combination,Female,Stick,Aloe Vera,TRUE,Japan,5571
Perfect Eyeliner,Perricone MD,Lip Liner,Monthly,58.24,3.5,4511,150ml,Sensitive,Female,Jar,Hyaluronic Acid,TRUE,South Korea,5572
Ultra Eyeliner,Drunk Elephant,Lipstick,Daily,37.27,3.5,5780,150ml,Oily,Female,Spray,Glycerin,TRUE,Italy,5573
Divine Makeup Remover,Hourglass,Lipstick,Daily,121.81,3.5,4578,250ml,Oily,Male,Jar,Aloe Vera,TRUE,South Korea,5574
Perfect Bronzer,Kiehl’s,Lipstick,Daily,106.11,3.5,6960,150ml,Normal,Unisex,Bottle,Retinol,FALSE,USA,5575
Perfect Powder,Huda Beauty,Lipstick,Weekly,68.32,3.5,3113,30ml,Dry,Female,Tube,Hyaluronic Acid,FALSE,UK,5576
Ultra Primer,Make Up For Ever,Lipstick,Daily,132.92,3.5,6223,250ml,Combination,Male,Jar,Retinol,TRUE,Japan,5577
Perfect Highlighter,Charlotte Tilbury,Lipstick,Weekly,27.85,3.5,3933,150ml,Normal,Female,Stick,Salicylic Acid,TRUE,South Korea,5578
Perfect Makeup Remover,Farsali,Lipstick,Occasional,24.9,3.5,8548,200ml,Oily,Female,Jar,Glycerin,TRUE,South Korea,5579
Ultra Face Oil,Kylie Cosmetics,Exfoliator,Occasional,110.5,3.5,7624,250ml,Sensitive,Male,Stick,Vitamin C,TRUE,UK,5580
Divine Powder,Too Faced,Serum,Weekly,25.15,3.5,2930,30ml,Sensitive,Unisex,Stick,Retinol,FALSE,Germany,5581
Ultra Face Mask,Make Up For Ever,Face Oil,Occasional,13.2,3.5,6355,200ml,Sensitive,Unisex,Stick,Hyaluronic Acid,FALSE,Japan,5582
Divine Exfoliator,Pat McGrath Labs,Lip Liner,Daily,84.46,3.5,8224,30ml,Combination,Unisex,Stick,Salicylic Acid,TRUE,Italy,5583
Ultra CC Cream,Shiseido,Mascara,Weekly,39.88,3.5,5543,100ml,Combination,Male,Jar,Vitamin C,TRUE,Italy,5584
Perfect BB Cream,Danessa Myricks,Lip Liner,Weekly,89.17,3.5,5918,50ml,Combination,Male,Bottle,Retinol,TRUE,USA,5585
Ultra Eyeliner,Yves Saint Laurent,CC Cream,Monthly,132.11,3.5,7234,50ml,Oily,Female,Spray,Hyaluronic Acid,FALSE,Italy,5586
Ultra Bronzer,Yves Saint Laurent,Highlighter,Weekly,14.45,3.5,9158,150ml,Combination,Female,Spray,Salicylic Acid,TRUE,Australia,5587
Perfect Exfoliator,KVD Beauty,Bronzer,Daily,128.36,3.5,9141,150ml,Dry,Female,Stick,Hyaluronic Acid,FALSE,South Korea,5588
Magic Exfoliator,E.l.f.,Eye Shadow,Occasional,135.0,3.5,6100,100ml,Combination,Female,Stick,Retinol,FALSE,France,5589
Perfect Highlighter,Charlotte Tilbury,Eyeliner,Weekly,62.29,3.5,144,250ml,Dry,Unisex,Jar,Glycerin,TRUE,Italy,5590
Super Setting Spray,Clinique,CC Cream,Monthly,121.79,3.5,5612,150ml,Combination,Female,Tube,Hyaluronic Acid,FALSE,Japan,5591
Magic BB Cream,Milk Makeup,Foundation,Monthly,92.3,3.5,8344,50ml,Combination,Female,Bottle,Shea Butter,TRUE,France,5592
Magic Powder,Shiseido,Bronzer,Monthly,89.97,3.5,7414,30ml,Combination,Female,Tube,Shea Butter,FALSE,France,5593
Divine Cleanser,Kylie Cosmetics,Setting Spray,Monthly,114.49,3.5,9143,150ml,Combination,Male,Bottle,Salicylic Acid,FALSE,Italy,5594
Super Contour,Huda Beauty,Exfoliator,Daily,81.97,3.5,2996,30ml,Combination,Unisex,Bottle,Glycerin,FALSE,South Korea,5595
Divine Blush,Make Up For Ever,Lip Liner,Daily,109.19,3.5,1781,250ml,Oily,Female,Tube,Aloe Vera,FALSE,UK,5596
Perfect CC Cream,Kylie Cosmetics,Primer,Monthly,133.85,3.5,7565,200ml,Normal,Male,Tube,Aloe Vera,FALSE,Italy,5597
Ultra Cleanser,Yves Saint Laurent,Highlighter,Monthly,122.72,3.5,1417,150ml,Combination,Unisex,Compact,Shea Butter,FALSE,Australia,5598
Divine CC Cream,Patrick Ta,Face Oil,Monthly,82.79,3.5,546,30ml,Oily,Male,Stick,Retinol,FALSE,USA,5599
Divine Setting Spray,Hourglass,Bronzer,Daily,108.96,3.5,8213,250ml,Dry,Female,Bottle,Shea Butter,FALSE,South Korea,5600
Perfect Eyeliner,Drunk Elephant,Primer,Daily,103.23,3.5,3006,200ml,Dry,Unisex,Bottle,Glycerin,TRUE,Australia,5601
Ultra BB Cream,Drunk Elephant,Powder,Monthly,97.41,3.5,4565,100ml,Dry,Unisex,Tube,Retinol,TRUE,UK,5602
Ultra Exfoliator,Patrick Ta,Bronzer,Occasional,21.33,3.5,1784,250ml,Oily,Male,Bottle,Vitamin C,FALSE,UK,5603
Magic Lip Liner,Sisley,Mascara,Occasional,50.09,3.5,2767,250ml,Dry,Unisex,Compact,Aloe Vera,FALSE,USA,5604
Magic Lipstick,Bobby Brown,Foundation,Occasional,138.8,3.5,827,250ml,Normal,Unisex,Bottle,Glycerin,TRUE,Japan,5605
Super Face Oil,Natasha Denona,BB Cream,Weekly,100.64,3.5,393,50ml,Oily,Female,Stick,Aloe Vera,FALSE,Italy,5606
Magic Serum,Patrick Ta,Blush,Monthly,85.1,3.5,5999,30ml,Sensitive,Female,Compact,Shea Butter,TRUE,UK,5607
Perfect CC Cream,NARS,Makeup Remover,Monthly,109.56,3.5,6736,150ml,Normal,Male,Spray,Vitamin C,FALSE,UK,5608
Perfect Eye Shadow,Tatcha,Powder,Occasional,71.6,3.5,4241,200ml,Sensitive,Unisex,Spray,Aloe Vera,FALSE,South Korea,5609
Perfect BB Cream,Patrick Ta,Setting Spray,Monthly,67.65,3.5,194,30ml,Dry,Unisex,Bottle,Shea Butter,TRUE,UK,5610
Perfect Contour,Make Up For Ever,Primer,Weekly,138.29,3.5,4486,200ml,Combination,Male,Compact,Aloe Vera,TRUE,Japan,5611
Perfect Bronzer,Perricone MD,Highlighter,Monthly,130.21,3.5,7166,150ml,Dry,Male,Stick,Glycerin,TRUE,UK,5612
Super Powder,Pat McGrath Labs,Exfoliator,Daily,10.92,3.5,3167,30ml,Dry,Female,Stick,Glycerin,FALSE,UK,5613
Magic CC Cream,Danessa Myricks,Blush,Occasional,145.58,3.5,2767,200ml,Dry,Male,Spray,Shea Butter,FALSE,France,5614
Magic Setting Spray,Milk Makeup,Mascara,Daily,75.88,3.5,89,30ml,Dry,Unisex,Compact,Glycerin,FALSE,Japan,5615
Super Lipstick,Bite Beauty,Face Oil,Weekly,64.73,3.5,2387,150ml,Dry,Unisex,Jar,Glycerin,FALSE,UK,5616
Divine Foundation,Urban Decay,Makeup Remover,Monthly,20.44,3.5,6224,200ml,Oily,Unisex,Spray,Shea Butter,FALSE,France,5617
Perfect Foundation,Becca,Serum,Daily,142.7,3.5,7353,250ml,Sensitive,Female,Bottle,Glycerin,FALSE,USA,5618
Perfect Primer,Bite Beauty,Eye Shadow,Weekly,46.71,3.5,8522,100ml,Dry,Female,Bottle,Retinol,TRUE,UK,5619
Perfect Lip Liner,Huda Beauty,Contour,Occasional,131.67,3.5,5520,250ml,Dry,Female,Stick,Hyaluronic Acid,FALSE,USA,5620
Divine Lipstick,Anastasia Beverly Hills,CC Cream,Weekly,120.72,3.5,114,150ml,Dry,Male,Stick,Retinol,TRUE,Australia,5621
Magic Powder,Rare Beauty,Bronzer,Occasional,133.7,3.5,8787,100ml,Dry,Female,Bottle,Hyaluronic Acid,TRUE,France,5622
Magic Blush,Glossier,Face Mask,Monthly,113.72,3.5,5908,30ml,Normal,Female,Spray,Salicylic Acid,TRUE,UK,5623
Magic Bronzer,Make Up For Ever,Highlighter,Monthly,57.48,3.5,3309,100ml,Sensitive,Male,Bottle,Vitamin C,FALSE,Italy,5624
Ultra Concealer,KVD Beauty,Moisturizer,Daily,55.73,3.5,365,30ml,Oily,Unisex,Jar,Retinol,FALSE,USA,5625
Super BB Cream,Kiehl’s,Foundation,Occasional,95.99,3.5,9271,150ml,Sensitive,Male,Stick,Shea Butter,TRUE,Japan,5626
Ultra Exfoliator,ColourPop,Eye Shadow,Occasional,103.28,3.5,2011,50ml,Normal,Unisex,Bottle,Aloe Vera,FALSE,Italy,5627
Perfect BB Cream,Kylie Cosmetics,Highlighter,Weekly,113.65,3.5,7631,50ml,Oily,Female,Stick,Glycerin,TRUE,South Korea,5628
Divine Lip Liner,Charlotte Tilbury,Makeup Remover,Monthly,26.88,3.5,405,100ml,Sensitive,Male,Jar,Salicylic Acid,TRUE,France,5629
Perfect Makeup Remover,Yves Saint Laurent,Blush,Occasional,21.98,3.5,2012,50ml,Dry,Female,Stick,Vitamin C,FALSE,Japan,5630
Perfect Foundation,IT Cosmetics,Primer,Monthly,81.21,3.5,402,30ml,Sensitive,Unisex,Bottle,Shea Butter,TRUE,Italy,5631
Super Concealer,Anastasia Beverly Hills,Powder,Daily,73.71,3.5,6445,100ml,Sensitive,Male,Spray,Hyaluronic Acid,FALSE,Australia,5632
Ultra BB Cream,IT Cosmetics,Primer,Occasional,99.98,3.5,8251,100ml,Oily,Male,Stick,Aloe Vera,FALSE,Germany,5633
Ultra Blush,NARS,Moisturizer,Occasional,90.43,3.5,9666,30ml,Sensitive,Female,Jar,Salicylic Acid,FALSE,UK,5634
Perfect BB Cream,Huda Beauty,Primer,Occasional,34.89,3.5,2083,50ml,Normal,Female,Tube,Retinol,TRUE,Italy,5635
Super Mascara,Yves Saint Laurent,Eyeliner,Occasional,58.43,3.5,4643,50ml,Combination,Male,Jar,Shea Butter,TRUE,Italy,5636
Perfect Contour,Bourjois,BB Cream,Weekly,88.61,3.5,1548,30ml,Dry,Unisex,Spray,Glycerin,FALSE,South Korea,5637
Magic Lipstick,Becca,Contour,Weekly,96.53,3.5,4143,150ml,Oily,Male,Spray,Aloe Vera,FALSE,France,5638
Magic Eye Shadow,Tarte,Face Mask,Occasional,136.58,3.5,3463,150ml,Oily,Unisex,Jar,Aloe Vera,TRUE,South Korea,5639
Magic Exfoliator,ColourPop,Powder,Weekly,45.75,3.5,9990,30ml,Combination,Female,Tube,Aloe Vera,TRUE,France,5640
Perfect Makeup Remover,Too Faced,Mascara,Daily,131.12,3.5,4083,150ml,Oily,Male,Bottle,Glycerin,FALSE,France,5641
Ultra Bronzer,NARS,Primer,Monthly,55.53,3.5,4803,150ml,Sensitive,Unisex,Jar,Shea Butter,FALSE,Germany,5642
Perfect Lip Gloss,Tatcha,Highlighter,Monthly,51.57,3.5,1247,30ml,Normal,Unisex,Spray,Salicylic Acid,FALSE,South Korea,5643
Super Lip Gloss,Bourjois,Mascara,Monthly,37.98,3.5,8925,100ml,Sensitive,Female,Compact,Retinol,FALSE,UK,5644
Divine CC Cream,Patrick Ta,Setting Spray,Weekly,36.42,3.5,4139,150ml,Dry,Male,Stick,Hyaluronic Acid,FALSE,France,5645
Magic Face Mask,Make Up For Ever,Makeup Remover,Monthly,62.77,3.5,4380,50ml,Combination,Unisex,Jar,Vitamin C,TRUE,France,5646
Ultra Lip Liner,Perricone MD,Primer,Daily,131.83,3.5,9154,100ml,Oily,Female,Jar,Aloe Vera,FALSE,South Korea,5647
Super Lip Liner,Tatcha,Concealer,Weekly,26.82,3.5,6512,30ml,Normal,Male,Stick,Aloe Vera,TRUE,Australia,5648
Divine Face Oil,Patrick Ta,Makeup Remover,Monthly,91.89,3.5,6537,150ml,Sensitive,Female,Spray,Retinol,TRUE,Japan,5649
Ultra Setting Spray,Pat McGrath Labs,Cleanser,Daily,48.8,3.5,7154,50ml,Sensitive,Female,Compact,Aloe Vera,FALSE,USA,5650
Divine Serum,Yves Saint Laurent,CC Cream,Daily,123.88,3.5,2070,50ml,Combination,Male,Tube,Salicylic Acid,FALSE,South Korea,5651
Super Concealer,Fenty Beauty,Lip Gloss,Monthly,127.93,3.5,1293,250ml,Combination,Unisex,Stick,Salicylic Acid,FALSE,Germany,5652
Magic Face Oil,Rare Beauty,Concealer,Occasional,117.88,3.5,5388,200ml,Normal,Male,Stick,Shea Butter,TRUE,USA,5653
Magic Lip Liner,Bobby Brown,Setting Spray,Weekly,75.76,3.5,1963,250ml,Normal,Female,Jar,Glycerin,TRUE,USA,5654
Super Primer,Farsali,Powder,Monthly,61.33,3.5,3834,150ml,Sensitive,Unisex,Jar,Glycerin,FALSE,Australia,5655
Super Face Oil,Too Faced,Face Oil,Monthly,103.16,3.5,5954,100ml,Combination,Female,Stick,Glycerin,TRUE,UK,5656
Ultra Eye Shadow,ColourPop,Blush,Monthly,118.98,3.5,6693,250ml,Sensitive,Unisex,Tube,Retinol,FALSE,Japan,5657
Perfect Moisturizer,Rare Beauty,Setting Spray,Weekly,53.71,3.5,3015,100ml,Normal,Unisex,Compact,Shea Butter,FALSE,Germany,5658
Super Lipstick,Fenty Beauty,BB Cream,Monthly,147.81,3.5,1383,30ml,Sensitive,Male,Jar,Hyaluronic Acid,FALSE,Japan,5659
Ultra Lipstick,Fenty Beauty,Lip Gloss,Occasional,118.7,3.5,8541,250ml,Normal,Unisex,Jar,Shea Butter,FALSE,Germany,5660
Perfect Lipstick,Fenty Beauty,Eyeliner,Occasional,123.44,3.5,9559,30ml,Dry,Female,Stick,Salicylic Acid,TRUE,USA,5661
Super Makeup Remover,Juvia’s Place,Powder,Weekly,89.16,3.5,1265,100ml,Dry,Female,Jar,Glycerin,FALSE,Japan,5662
Divine Blush,Patrick Ta,Makeup Remover,Daily,69.24,3.5,5546,30ml,Normal,Male,Stick,Aloe Vera,TRUE,Italy,5663
Divine Lipstick,Shiseido,Bronzer,Monthly,23.86,3.5,7470,30ml,Dry,Female,Compact,Vitamin C,TRUE,Australia,5664
Perfect Contour,Yves Saint Laurent,Primer,Occasional,20.65,3.5,8045,250ml,Combination,Unisex,Stick,Shea Butter,FALSE,Australia,5665
Divine Bronzer,Bite Beauty,Blush,Monthly,37.78,3.5,9725,150ml,Combination,Unisex,Stick,Retinol,TRUE,UK,5666
Divine Concealer,Yves Saint Laurent,Primer,Occasional,66.75,3.5,5470,150ml,Combination,Male,Bottle,Glycerin,FALSE,Japan,5667
Ultra Contour,Danessa Myricks,Mascara,Occasional,112.29,3.5,7816,150ml,Oily,Male,Stick,Shea Butter,TRUE,Italy,5668
Ultra Moisturizer,Pat McGrath Labs,BB Cream,Occasional,11.43,3.5,4253,50ml,Combination,Male,Stick,Retinol,FALSE,UK,5669
Perfect Lipstick,Charlotte Tilbury,Highlighter,Occasional,81.49,3.5,4932,50ml,Oily,Male,Compact,Glycerin,TRUE,Australia,5670
Magic Powder,Sisley,Lip Gloss,Daily,120.25,3.5,7934,50ml,Oily,Male,Tube,Hyaluronic Acid,FALSE,France,5671
Divine Mascara,KVD Beauty,Concealer,Occasional,129.72,3.5,6037,100ml,Dry,Male,Compact,Glycerin,FALSE,Italy,5672
Magic Serum,Too Faced,Bronzer,Weekly,130.27,3.5,8866,250ml,Combination,Female,Stick,Retinol,FALSE,France,5673
Perfect Face Mask,Danessa Myricks,Eye Shadow,Monthly,13.84,3.5,2248,100ml,Sensitive,Male,Compact,Shea Butter,TRUE,USA,5674
Divine Lip Liner,Danessa Myricks,Primer,Occasional,90.79,3.5,426,100ml,Dry,Unisex,Spray,Vitamin C,TRUE,Australia,5675
Divine Blush,Patrick Ta,Face Oil,Weekly,17.0,3.5,2189,100ml,Dry,Male,Spray,Hyaluronic Acid,FALSE,UK,5676
Perfect Blush,Ilia Beauty,Exfoliator,Weekly,48.52,3.5,2080,250ml,Combination,Female,Bottle,Shea Butter,FALSE,Germany,5677
Super Face Oil,Becca,Concealer,Daily,80.83,3.5,8872,150ml,Normal,Female,Compact,Aloe Vera,FALSE,France,5678
Magic Cleanser,Urban Decay,Contour,Occasional,81.87,3.5,5005,50ml,Dry,Unisex,Jar,Vitamin C,FALSE,France,5679
Super Lip Gloss,RMS Beauty,Face Mask,Occasional,67.31,3.5,1260,150ml,Sensitive,Female,Stick,Glycerin,TRUE,USA,5680
Super Powder,Fenty Beauty,Primer,Daily,131.76,3.5,9258,100ml,Dry,Unisex,Spray,Aloe Vera,TRUE,South Korea,5681
Magic Face Mask,Pat McGrath Labs,Concealer,Daily,47.33,3.5,2997,100ml,Dry,Female,Spray,Vitamin C,FALSE,Australia,5682
Super Blush,Laura Mercier,Serum,Occasional,41.41,3.5,180,50ml,Oily,Male,Stick,Salicylic Acid,TRUE,UK,5683
Perfect Concealer,Hourglass,Moisturizer,Daily,94.12,3.5,768,150ml,Combination,Female,Tube,Retinol,TRUE,UK,5684
Ultra Primer,Too Faced,Foundation,Monthly,16.79,3.5,5650,200ml,Normal,Male,Bottle,Retinol,FALSE,France,5685
Super Setting Spray,Bobby Brown,Face Oil,Monthly,94.1,3.5,1213,50ml,Combination,Male,Jar,Salicylic Acid,TRUE,USA,5686
Ultra Lip Gloss,NARS,Mascara,Daily,26.02,3.5,9595,30ml,Sensitive,Female,Spray,Retinol,FALSE,Japan,5687
Divine Makeup Remover,Becca,Eyeliner,Weekly,76.03,3.5,6197,250ml,Oily,Female,Compact,Shea Butter,FALSE,Australia,5688
Divine Bronzer,Natasha Denona,Foundation,Occasional,20.22,3.5,294,150ml,Sensitive,Unisex,Bottle,Aloe Vera,TRUE,Italy,5689
Magic Lipstick,Ilia Beauty,Primer,Monthly,137.41,3.5,5581,50ml,Dry,Female,Spray,Hyaluronic Acid,FALSE,Italy,5690
Magic Eyeliner,Bite Beauty,Moisturizer,Weekly,100.4,3.5,4554,50ml,Dry,Unisex,Compact,Retinol,TRUE,France,5691
Divine Exfoliator,IT Cosmetics,Contour,Weekly,33.91,3.5,9043,250ml,Sensitive,Male,Jar,Vitamin C,FALSE,Germany,5692
Super Face Oil,Kiehl’s,Foundation,Occasional,89.11,3.5,4721,200ml,Normal,Male,Bottle,Glycerin,FALSE,South Korea,5693
Divine Serum,E.l.f.,Moisturizer,Occasional,69.24,3.5,4215,50ml,Sensitive,Unisex,Bottle,Shea Butter,FALSE,France,5694
Perfect Foundation,Kiehl’s,Powder,Occasional,64.42,3.5,2032,200ml,Combination,Female,Stick,Vitamin C,FALSE,Germany,5695
Ultra Powder,Bourjois,Face Mask,Weekly,19.1,3.5,1200,100ml,Combination,Male,Bottle,Retinol,TRUE,France,5696
Ultra Face Oil,Danessa Myricks,Exfoliator,Monthly,147.97,3.5,3824,200ml,Dry,Female,Stick,Hyaluronic Acid,TRUE,USA,5697
Ultra Contour,Ilia Beauty,Foundation,Monthly,102.75,3.5,3285,250ml,Dry,Female,Compact,Vitamin C,TRUE,USA,5698
Magic Blush,Juvia’s Place,Lip Gloss,Monthly,18.32,3.5,1989,30ml,Combination,Unisex,Bottle,Salicylic Acid,FALSE,South Korea,5699
Ultra Exfoliator,KVD Beauty,Blush,Monthly,47.94,3.5,8948,250ml,Combination,Male,Tube,Retinol,FALSE,UK,5700
Magic Lipstick,Patrick Ta,Eye Shadow,Monthly,93.17,3.5,1140,30ml,Oily,Female,Jar,Glycerin,TRUE,France,5701
Divine Serum,Too Faced,Lip Liner,Daily,107.37,3.5,1214,30ml,Dry,Male,Stick,Shea Butter,FALSE,Germany,5702
Magic Lip Liner,Milk Makeup,Cleanser,Daily,34.43,3.5,7754,250ml,Dry,Male,Tube,Vitamin C,TRUE,South Korea,5703
Magic Face Oil,Natasha Denona,Face Mask,Monthly,87.22,3.5,6262,100ml,Dry,Male,Bottle,Retinol,TRUE,USA,5704
Magic BB Cream,Pat McGrath Labs,Eyeliner,Occasional,113.0,3.5,2691,150ml,Oily,Unisex,Bottle,Vitamin C,TRUE,Japan,5705
Ultra BB Cream,E.l.f.,Concealer,Weekly,28.43,3.5,9837,30ml,Normal,Male,Tube,Retinol,TRUE,France,5706
Ultra Face Mask,Kiehl’s,Face Mask,Occasional,130.93,3.5,7447,150ml,Dry,Male,Bottle,Vitamin C,FALSE,UK,5707
Perfect Blush,Perricone MD,Eye Shadow,Weekly,76.18,3.5,374,30ml,Normal,Female,Spray,Glycerin,FALSE,Germany,5708
Super Face Mask,Glossier,Moisturizer,Monthly,57.42,3.5,2025,200ml,Sensitive,Unisex,Spray,Vitamin C,TRUE,Italy,5709
Perfect Powder,Make Up For Ever,Lip Liner,Occasional,37.12,3.5,9939,50ml,Oily,Unisex,Spray,Salicylic Acid,FALSE,France,5710
Divine Face Oil,E.l.f.,Mascara,Daily,137.94,3.5,1882,150ml,Sensitive,Unisex,Stick,Glycerin,FALSE,Italy,5711
Divine Lip Gloss,Becca,Lip Gloss,Occasional,89.87,3.5,7468,30ml,Oily,Female,Tube,Vitamin C,TRUE,South Korea,5712
Perfect CC Cream,Tarte,Contour,Daily,47.22,3.5,1799,30ml,Dry,Unisex,Tube,Glycerin,FALSE,Italy,5713
Super Mascara,Anastasia Beverly Hills,Concealer,Daily,94.92,3.5,9146,150ml,Oily,Male,Spray,Aloe Vera,FALSE,Japan,5714
Ultra Exfoliator,Milk Makeup,Serum,Occasional,52.11,3.5,7084,200ml,Dry,Unisex,Spray,Salicylic Acid,FALSE,Germany,5715
Perfect Makeup Remover,Natasha Denona,Makeup Remover,Occasional,128.47,3.5,2632,100ml,Sensitive,Male,Tube,Aloe Vera,FALSE,USA,5716
Magic Lip Liner,Laura Mercier,Lip Gloss,Weekly,21.93,3.5,5554,100ml,Normal,Unisex,Tube,Vitamin C,TRUE,Italy,5717
Divine Blush,Danessa Myricks,Setting Spray,Monthly,57.95,3.5,4327,50ml,Dry,Female,Jar,Shea Butter,FALSE,France,5718
Magic Eyeliner,Perricone MD,Setting Spray,Weekly,40.11,3.5,213,30ml,Oily,Unisex,Compact,Shea Butter,FALSE,Italy,5719
Perfect Primer,Tarte,Highlighter,Daily,91.69,3.5,1052,150ml,Oily,Unisex,Bottle,Hyaluronic Acid,TRUE,USA,5720
Magic Primer,Huda Beauty,Foundation,Weekly,143.65,3.5,86,50ml,Oily,Unisex,Bottle,Hyaluronic Acid,TRUE,Germany,5721
Magic Contour,Natasha Denona,Setting Spray,Weekly,58.83,3.5,7658,100ml,Sensitive,Male,Stick,Retinol,FALSE,Germany,5722
Super Mascara,Tarte,Primer,Monthly,112.53,3.5,5398,50ml,Normal,Female,Bottle,Vitamin C,TRUE,South Korea,5723
Ultra Serum,Tatcha,Eye Shadow,Weekly,38.36,3.5,1921,50ml,Dry,Unisex,Spray,Vitamin C,FALSE,Italy,5724
Super Foundation,Urban Decay,Lip Gloss,Daily,106.54,3.5,7089,250ml,Dry,Female,Bottle,Hyaluronic Acid,TRUE,Germany,5725
Magic Primer,Milk Makeup,Serum,Occasional,78.14,3.5,5585,50ml,Dry,Male,Spray,Shea Butter,FALSE,Japan,5726
Perfect Blush,Pat McGrath Labs,Face Mask,Daily,39.68,3.5,1730,30ml,Oily,Unisex,Compact,Vitamin C,TRUE,USA,5727
Perfect Eyeliner,Laura Mercier,Mascara,Occasional,65.26,3.5,9116,150ml,Normal,Male,Spray,Salicylic Acid,FALSE,UK,5728
Perfect Lipstick,Bite Beauty,Bronzer,Weekly,113.41,3.5,7244,100ml,Combination,Unisex,Compact,Glycerin,TRUE,Italy,5729
Super Blush,Hourglass,Face Mask,Monthly,82.83,3.5,4687,200ml,Oily,Female,Stick,Shea Butter,FALSE,USA,5730
Perfect Highlighter,Morphe,Eye Shadow,Daily,28.28,3.5,2850,50ml,Combination,Male,Tube,Retinol,FALSE,USA,5731
Perfect Foundation,Yves Saint Laurent,Serum,Occasional,22.08,3.5,2943,100ml,Oily,Unisex,Jar,Retinol,FALSE,France,5732
Ultra Contour,Kylie Cosmetics,Moisturizer,Monthly,47.32,3.5,339,100ml,Normal,Male,Bottle,Glycerin,TRUE,UK,5733
Ultra Eye Shadow,Morphe,Makeup Remover,Weekly,111.67,3.5,2376,30ml,Dry,Female,Jar,Salicylic Acid,FALSE,France,5734
